BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
S T S Investments Ltd,Apartment Rentals,0,15142,Fraser Hwy,V3R3P1,6046712226,1,FTC,Commercial/Industrial,2012,-122.80304,49.16663
Milan Club,Social Club,1,8220,120 St,V3W3N4,6043238273,3,NTC,Commercial/Industrial,2012,-122.89023,49.15272
Moneys Hair Salon,Hair Salon/Barber,102,8270,144 St,V3W5T5,6045076827,2,FTC,Commercial/Industrial,2012,-122.82324,49.1533
Diamond Parking Ltd #4744,Parking Lot,0,13650,102 Ave,V3T1N6,6046818797,1,SCC,Commercial/Industrial,2012,-122.84357,49.18772
Signature Editions Millwork Inc,Cabinetry,301,9785,192 St,V4N4C7,6048820511,1,GTC,Commercial/Industrial,2012,-122.69044,49.18052
Brookswood Solar & Auto Tint,Window Tinting,0,5652,Landmark Way,V3S7H1,6045346433,2,CTC,Commercial/Industrial,2012,-122.68468,49.10554
Clancy's Meats,Retail -Meats,103,16013,Fraser Hwy,V4N0G2,6045720124,6,FTC,Commercial/Industrial,2012,-122.77838,49.15728
D & K Convenience Store,Retail Merchant - Grocery,0,13190,64 Ave,V3W1X7,6045020005,2,NTC,Commercial/Industrial,2012,-122.85686,49.11892
Mi Cher Dance Academy Ltd,Ballet School,214,15272,Croydon Dr,V3S0Z5,6045361191,1,SSTC,Commercial/Industrial,2012,-122.79881,49.06002
Menzies Enterprises Ltd,"Metal flashings, roof drains, roof vent flashings, etc.
Metal flashings,roof drains,roof vent flashings,plumbing fixture, fittings etc.",0,19370,60 Ave,V3S3M2,6045300712,25,CTC,Commercial/Industrial,2012,-122.68621,49.11119
Interglobe Security Interglobe Consolidations,Alarm installations & service,7,13015,84 Ave,V3W1B3,6045720144,15,NTC,Commercial/Industrial,2012,-122.86177,49.15548
Malary's Fashion Network Ltd,Retail - Ladies Formal Wear,0,5755,176 St,V3S4E1,6045746402,2,CTC,Commercial/Industrial,2012,-122.73511,49.10697
Gill Inc. Dr Chattar R S,Professional Practitioner-Dentist,101,14888,104 Ave,V3R1M4,6045885491,12,GTC,Commercial/Industrial,2012,-122.80961,49.1914
Medical Clinic,Professional Practitioner-Medical,103,9172,120 St,V3V4B5,6045437773,2,WTC,Commercial/Industrial,2012,-122.89012,49.17009
Stitches #178,Retail clothing,0,2218,Guildford Town Centre,V3R7B9,6049510493,5,GTC,Commercial/Industrial,2012,0,0
M C Motor Repair,Auto Repair Shop,106,12921,84 Ave,V3W1B3,6045740541,1,NTC,Commercial/Industrial,2012,-122.86484,49.15547
Care Counts Health Services Inc,Home Health Care Consultant,200,7525,King George Blvd,V3W5A8,6045979406,25,NTC,Commercial/Industrial,2012,-122.84576,49.13945
Forssell's Greenhouses Ltd,Wholesale Greenhouses,0,17390,20 Ave,V3S9N5,6045318759,3,SSTC,Commercial/Industrial,2012,-122.74109,49.03835
H & R Block Canada Inc,Income Tax Preparation,0,13649,72 Ave,V3W2P2,6045856818,6,NTC,Commercial/Industrial,2012,-122.84401,49.13364
A C R Glass Inc,Residental & commercial glass installation,111,8952,Holt (120a St) Rd,V3V4H2,6045020035,12,WTC,Commercial/Industrial,2012,-122.88912,49.16589
Acklands Grainger Inc,Whlsl - Auto Parts,101,12779,80 Ave,V3W3A6,6045966121,5,NTC,Commercial/Industrial,2012,-122.86859,49.14826
Canstar Restorations,Restoration Cont.,0,9377,193 St,V4N4E7,6049441461,18,GTC,Commercial/Industrial,2012,-122.68798,49.17315
Cedar Hills Pet Grooming,Dog Grooming,0,12859,96 Ave,V3V6V9,6045839335,2,SCC,Commercial/Industrial,2012,-122.86585,49.17725
CitiFinancial Canada Inc,Financial Agent,141,12101,72 Ave,V3W2M1,6045960661,1,NTC,Commercial/Industrial,2012,-122.88748,49.13414
C M L Health Care,"X Ray Radiologists, Office Management",3,15300,105 Ave,V3R6A7,6045811101,13,GTC,Commercial/Industrial,2012,-122.79801,49.19323
Excellent Siding & Soffits Ltd,Siding,207,12877,76 Ave,V3W1E6,3043518176,1,NTC,Commercial/Industrial,2012,-122.86504,49.14109
Kwak Dr John J,Professional Practitioner-Medical,213,13710,94A Ave,V3V1N1,6045829890,1,WTC,Commercial/Industrial,2012,-122.84227,49.17461
Decor Shoppe,Retail,395,8148,128 St,V3W1R1,7785654303,1,NTC,Commercial/Industrial,2012,-122.86784,49.15071
Oceanic Pools And Spas,Pools & Spa Store,1,2119,152 St,V4A4N7,6045367665,1,SSTC,Commercial/Industrial,2012,-122.80133,49.0405
Xclusive Autospa Ltd,Automobile Cleaning/Car Wash/Detailing,0,3601,King George Blvd,V4P1B6,6045060926,4,SSTC,Commercial/Industrial,2012,-122.82085,49.06747
Saira Khan Notary Corporation,Professional Practitioner-Notary,213,8334,128 St,V3W4G2,6045915824,1,NTC,Commercial/Industrial,2012,-122.86786,49.15406
Whalley Convenience Store Ltd,Retail,0,13490,108 Ave,V3T2K3,7783954424,2,SCC,Commercial/Industrial,2012,-122.8483,49.1988
Best Look Hair & Beauty Salon Ltd,Beauty Salon,158,8120,128 St,V3W1R1,7782408645,3,NTC,Commercial/Industrial,2012,-122.86784,49.15021
Play N Trade,New and used video games,850,3041,152 St,V4P3K1,6045367586,1,SSTC,Commercial/Industrial,2012,-122.80131,49.05725
Skyview Windows Inc,Window manufacturing,111,8952,Holt (120a St) Rd,V3V4H2,6045998666,0,WTC,Commercial/Industrial,2012,-122.88912,49.16589
Morgan Crossing Properties Ltd,"Property Management, Condominium sales office",103,15775,Croydon Dr,V3S2L6,6045821336,5,SSTC,Commercial/Industrial,2012,-122.78567,49.04689
Pace Processing & Product Development Ltd,Bakery,0,19495,55 Ave,V3S8P7,6048330795,45,CTC,Commercial/Industrial,2012,-122.68275,49.10245
A & D Snider's Home Plans Ltd,Home Design And Engineering Service,0,16211,84 Ave,V4N1B3,6045892929,4,FTC,Commercial/Industrial,2012,-122.77298,49.15556
Sticky Rice Thai & Asian Cuisine Ltd,Food Primary-Class B Dining Lounge,450,3099,152 St,V4P3K1,6045351555,20,SSTC,Commercial/Industrial,2012,-122.80134,49.05841
Don Wotherspoon & Associates Ltd,Insurance Agent,105,10415,168 St,V4N1M6,6045831583,3,GTC,Commercial/Industrial,2012,-122.75661,49.19185
Don Wotherspoon & Associates Ltd,Insurance Office,302,9014,152 St,V3R4E7,6045833367,10,FTC,Commercial/Industrial,2012,-122.80127,49.16598
Best Quality Meat Shop Ltd,Retail,103,6955,128 St,V3W4E1,6045438838,2,NTC,Commercial/Industrial,2012,-122.86794,49.12925
Coast Capital Savings Credit Union,Financial Institution,0,1298,Guildford Town Centre,V3R7B7,6045814411,21,GTC,Commercial/Industrial,2012,-122.80245,49.19193
International Clothiers,Men's Clothing Store,0,2342,Guildford Town Centre,V3R7B9,6049513556,7,GTC,Commercial/Industrial,2012,0,0
Michael D Lee M D Inc,Professional Practitioner-Medical,110,13588,88 Ave,V3W3K6,6045729110,5,NTC,Commercial/Industrial,2012,-122.84615,49.16267
Where RU Technolody Inc,Security Service,6,13025,84 Ave,V3W1B3,6045922483,5,NTC,Commercial/Industrial,2012,-122.86151,49.15548
Bear Creek Park Train,Retail  Sales,0,13750,88 Ave,V3W3L1,6045011232,4,WTC,Commercial/Industrial,2012,-122.84102,49.16268
J E Biddle,Drafting,206,13308,76 Ave,V3W2W1,6045974719,1,NTC,Commercial/Industrial,2012,-122.85377,49.14082
Technique Office Furniture Ltd,"Whlse. dealer, office furniture",210,8322,130 St,V3W8J9,6045990111,2,NTC,Commercial/Industrial,2012,-122.86215,49.15378
Apna Rishi Law Office,Professional Practitioner-Lawyer,233,8138,128 St,V3W1R1,6045056454,1,NTC,Commercial/Industrial,2012,-122.86784,49.15053
Major Inc Dr Andrew,Professional Practitioner-Medical,0,8630,120 St,V3W3N6,6045915505,1,NTC,Commercial/Industrial,2012,-122.89023,49.16002
Ng Dr Douglas Corp,Professional Practitioner-Medical,103,15122,72 Ave,V3S2G2,6045983228,2,NTC,Commercial/Industrial,2012,-122.80327,49.1336
Clancy's Meat Co,Retail - Meats,102,2990,152 St,V4P3N7,6045364237,2,SSTC,Commercial/Industrial,2012,-122.80103,49.05617
Newtech Beverage Systems Ltd,Whlse. Coffee Carafes,205,9485,189 St,V4N5L8,6048826940,7,GTC,Commercial/Industrial,2012,-122.69904,49.17494
Incarta,Trucking & Cartage,10,12125,86 Ave,V3W3H8,6045947126,1,NTC,Commercial/Industrial,2012,-122.88659,49.1597
New Line Products Ltd,"Specialized distributor of hose, fittings and accessories",0,9415,189 St,V4N5L8,6044555410,50,GTC,Commercial/Industrial,2012,-122.69902,49.17373
Evershine Fireplaces Limited,Wholesale,8,13136,84 Ave,V3W1B3,7785780130,1,NTC,Commercial/Industrial,2012,-122.85864,49.15531
Quik Pik,Convenience Store,2,7388,137 St,V3W1A3,6045962213,1,NTC,Commercial/Industrial,2012,-122.84269,49.13699
Wagging Tales Pet Food & Supplies,"Pet food, supplies store",402,15940,Fraser Hwy,V4N0X8,6045435734,1,FTC,Commercial/Industrial,2012,-122.78084,49.15803
Raven Roofing Ltd,Roofing Cont.,0,19026,28 Ave,V3S6M3,6045399619,75,SSTC,Commercial/Industrial,2012,-122.6968,49.05281
Charles Groos Law Office,Professional Practitioner-Lawyer,0,8556,120 St,V3W3N5,6045981277,2,NTC,Commercial/Industrial,2012,-122.89023,49.15863
Saklas and Co,Accounting Practice,200,2121,152 St,V4A4P1,6045312292,6,SSTC,Commercial/Industrial,2012,-122.80133,49.04054
Fido,Retail Sale - Communication Services,0,2695,Guildford Town Centre,V3R7C1,6045857390,1,GTC,Commercial/Industrial,2012,-122.80271,49.1925
Oakpine Furniture Manufacturing Ltd,Mfg. -  Furniture,0,7935,128 St,V3W4E7,6045918332,6,NTC,Commercial/Industrial,2012,-122.86809,49.14691
Vantex Supplies,Display stands & graphic supplies,304,17665,66A Ave,V3S2A7,6045757184,1,CTC,Commercial/Industrial,2012,-122.73305,49.12343
Allegra Print & Imaging,Printer,3,19585,96 Ave,V4N4C5,6048810220,5,GTC,Commercial/Industrial,2012,-122.67981,49.17707
G E T Enterprises Ltd,Automotive Repair Service,0,10905,Larson Rd,V3V3Y7,6047253937,1,WTC,Commercial/Industrial,2012,-122.87996,49.20098
CitiFinancial Canada Inc,Administration Office,310,1688,152 St,V4A4N2,6045419313,1,SSTC,Commercial/Industrial,2012,-122.80104,49.03271
Petro Canada Scott Rd,Retail Merchant - 6 to 9 Employees,0,8024,120 St,V3W3N3,6045028790,6,NTC,Commercial/Industrial,2012,-122.89022,49.14908
Maple Auto Towing,Auto Towing - no storage,108,12465,82 Ave,V3W3E8,6045432413,2,NTC,Commercial/Industrial,2012,-122.87683,49.15208
Bekke Systems Inc,Outdoor and leisure furniture for the hospitality industry,129,7536,130 St,V3W1H8,6047316524,4,NTC,Commercial/Industrial,2012,-122.86169,49.13956
North West Heavy Equipment Appraisals Ltd,Insurance Agent,201,8484,162 St,V4N1B4,6045758282,4,FTC,Commercial/Industrial,2012,-122.77318,49.15699
Denji Sushi,Food Primary-Class B Dining Room,120,6820,188 St,V4N3G6,6045743031,4,CTC,Commercial/Industrial,2012,-122.70156,49.12651
West Coast Amusements Ltd,"Cloverdale Rodeo May 15 to 18, 2009,Concession Stand,At Cloverdale Rodeo May 18-21  inclusive",0,6050,176 St,V3S4E7,6043282326,1,CTC,Commercial/Industrial,2012,-122.73473,49.11225
Active Laser Skin Care & Wholesale,Wholesale,122,12827,76 Ave,V3W2V3,7785930888,1,NTC,Commercial/Industrial,2012,-122.86637,49.1411
Jackson Inc Dr Elaine,Professional Practitioner-Medical,37,15300,105 Ave,V3R6A7,6045886411,1,GTC,Commercial/Industrial,2012,-122.79801,49.19323
Bricar Industries Ltd,General Cont.,204,9785,192 St,V4N4C7,6048880877,10,GTC,Commercial/Industrial,2012,-122.69044,49.18052
Mughal Garden Banquet Hall,"Hall rental, available with or without catering service",0,8580,132 St,V3W4N7,6045011505,1,NTC,Commercial/Industrial,2012,-122.85675,49.15835
Simple Home Solutions Inc,Services regarding claims with home warranty providers,204,8120,128 St,V3W1R1,7788234663,1,NTC,Commercial/Industrial,2012,-122.86784,49.15021
Amex Immigration Canada Ltd,Immigration Consultancy & Commissioner For Taking Oaths,397,8148,128 St,V3W1R1,6047259091,2,NTC,Commercial/Industrial,2012,-122.86784,49.15071
P K I Auto Services Ltd,"Auto Body/Painting,No More Than 5 Vehicles For Sale At One Time",0,13302,76 Ave,V3W2W1,6045965552,1,NTC,Commercial/Industrial,2012,-122.85393,49.14082
P K I Auto Services Ltd,"Auto Body/Painting,No More Than 5 Vehicles For Sale At One Time",0,13302,76 Ave,V3W2W1,6045965552,1,NTC,Commercial/Industrial,2012,-122.85393,49.14082
Newton Square Market Ltd,Convenience Store,227,7093,King George Blvd,V3W5A2,7785651676,2,NTC,Commercial/Industrial,2012,-122.84572,49.13143
King Concrete BC Ltd,Wholesale,0,11585,134 St,V3R0H5,7783951716,1,WTC,Commercial/Industrial,2012,-122.85026,49.21268
O2 Computers Ltd,"Video rentals,Retail computer sales, cell phone sales",5,13791,72 Ave,V3W9Y9,6043060462,2,NTC,Commercial/Industrial,2012,-122.8391,49.13368
D H C Plastic Mfg Ltd,Manufacturing plastic bags,409,17665,66A Ave,V3S2A7,6045746330,2,CTC,Commercial/Industrial,2012,-122.73305,49.12343
Dream View Kitchen Cabinets Ltd,Cabinets,5,12372,84 Ave,V3W0J5,6045900880,1,NTC,Commercial/Industrial,2012,-122.8792,49.15563
One Touch Wireless,BELL Dealer,107,17760,56 Avenue,V3S1C7,7788744447,2,CTC,Commercial/Industrial,2012,-122.7306,49.10408
Sakura Distributors Inc,Electrical Whlse.,0,7750,128 St,V3W0R6,6045997990,3,NTC,Commercial/Industrial,2012,-122.8678,49.14392
Morgan Heights Cleaners,Dry Cleaner/Laundry Service,104,15745,Croydon Dr,V3S2L5,7788467786,2,SSTC,Commercial/Industrial,2012,-122.78643,49.04729
Cloverdale Top Soil Ltd,Top soil processing only,0,7921,188 St,V4N4J1,6042503084,1,CTC,Commercial/Industrial,2012,-122.7017,49.14615
Onex Enterprises Inc,Plumbing,0,7750,128 St,V3W0R6,6045966639,2,NTC,Commercial/Industrial,2012,-122.8678,49.14392
Amenida Seniors Community,Apartment/Townhouse Rental,0,13855,68 Ave,V3W2G9,6045979333,1,NTC,Commercial/Industrial,2012,-122.83879,49.12663
Living Wellness Centre,"Professional Practitioner-Chiropractor, Holistic Health Care",401,14022,32 Ave,V4P2J2,6045353335,1,SSTC,Commercial/Industrial,2012,-122.83378,49.06016
701226 B C Ltd,General construction,103,2428,King George Blvd,V4P1H5,6045364663,4,SSTC,Commercial/Industrial,2012,-122.79415,49.04621
Awana International Canada,Charitable Society/Organization,101,2430,King George Blvd,V4P1H5,6045314918,5,SSTC,Commercial/Industrial,2012,-122.79419,49.04625
Memphis Blues Barbeque Hous,Food Primary-Class B Dining Lounge,302,18690,Fraser Hwy,V3S7Y4,6045318005,15,CTC,Commercial/Industrial,2012,-122.70459,49.12488
Rub R Wall Waterproofing of BC Ltd,Waterproofing Applications - Office Only,110,15585,24 Ave,V4A2J4,6045354424,2,SSTC,Commercial/Industrial,2012,-122.79068,49.04567
B D Hall Constructors Corp,General Cont.,0,19050,94 Ave,V4N5C3,6048828201,14,GTC,Commercial/Industrial,2012,-122.69463,49.1733
Mori Inc Dr Tyler Y,Professional Practitioner-Medical,103,8556,120 St,V3W3N5,6049572239,4,NTC,Commercial/Industrial,2012,-122.89023,49.15863
Royal Bank of Canada,Bank,115,15795,Croydon Dr,V3S2L6,6045414461,9,SSTC,Commercial/Industrial,2012,-122.7849,49.04686
A S Mattoo & Associates Law Office,Law Office,209,8120,128 St,V3W1R1,6045726000,5,NTC,Commercial/Industrial,2012,-122.86784,49.15021
Hair By Joe,Chair rental at Destiny Salon Spa,41276,6450,120 St,V3W3M5,6043120211,1,NTC,Commercial/Industrial,2012,-122.89024,49.1203
Agatha Cluff Inc,Professional Practitioner-Accountant,304,15957,84 Ave,V4N0W7,6045991688,1,FTC,Commercial/Industrial,2012,-122.78008,49.15556
Georgia Politis,Hair Salon,1,6450,120 St,V3W3M5,6047817334,1,NTC,Commercial/Industrial,2012,-122.89024,49.1203
Macasiray Inc Dr Cresencia Soriano,Professional Practitioner-Dentist,302,15957,84 Ave,V4N0W7,6047311908,4,FTC,Commercial/Industrial,2012,-122.78008,49.15556
Canind Enterprises Ltd,General Cont.,108,2677,192 St,V3S3X1,7782944425,80,SSTC,Commercial/Industrial,2012,-122.69159,49.05092
Concord Pacific Development Inc,Sales/Marketing Office,0,9887,Whalley Blvd,V3T0A8,6045839866,3,SCC,Commercial/Industrial,2012,-122.84223,49.18204
Watkins Odendaal,Chartered Accountant,300,1959,152 St,V4A9E3,6045314123,1,SSTC,Commercial/Industrial,2012,-122.80133,49.03761
Royal Bank Of Canada,Banking Centre,60,1658,128 St,V4A3V3,6045414488,8,SSTC,Commercial/Industrial,2012,-122.86739,49.03231
Paramount Tire Distributors Inc,Wholesale,106,19097,26 Ave,V3S3V7,6045317040,8,SSTC,Commercial/Industrial,2012,-122.69427,49.04938
Semiahmoo Academy of Music,Business School,218,15272,Croydon Dr,V3S0Z5,6045355417,8,SSTC,Commercial/Industrial,2012,-122.79881,49.06002
Surrey Martial Arts,Martial Arts,105,8501,162 St,V4N1B2,6045996007,1,FTC,Commercial/Industrial,2012,-122.77345,49.15731
Grand Taj Banquet Centre & Restaurant,Caterer,6,8388,128 St,V3W4G2,6045994342,1,NTC,Commercial/Industrial,2012,-122.86786,49.15503
B C Masonry Ltd,Masonry/Drywall Cont.,7,19122,27 Ave,V3S5T1,7785450094,1,SSTC,Commercial/Industrial,2012,-122.69362,49.05095
Xcellent Wireless,Cell Phone Repair Service,210,9200,120 St,V3V4B7,7783954245,1,WTC,Commercial/Industrial,2012,-122.89012,49.17047
Indian Paan and One Stop Shop,Retail,106,6977,128 St,V3W4E1,6045720786,1,NTC,Commercial/Industrial,2012,-122.86795,49.12982
A & Z Motorcars Ltd,Automobile Dealer/Rebuilder,0,15284,Fleetwood Dr,V3R1B5,6045943888,1,FTC,Commercial/Industrial,2012,-122.79906,49.16447
All Weather Products Ltd,Whlse. - roofing & building Material,0,12510,82 Ave,V3W3E9,6045859955,10,NTC,Commercial/Industrial,2012,-122.87552,49.15188
Nortech Industries Ltd,"Mfg. - iron railings, interior & exterior",20,19299,94 Ave,V4N4E6,6048828991,1,GTC,Commercial/Industrial,2012,-122.68794,49.17366
Cash Store Inc The C373,"Cheque Cashing Centre, Financial Agent",101,5658,176 St,V3S4C6,7807325671,4,CTC,Commercial/Industrial,2012,-122.73482,49.10521
Elegant Glass & Shower Mirrors Ltd,Shower door & mirrors & closet organizers fabricating,0,12983,80 Ave,V3W3B1,6047263037,1,NTC,Commercial/Industrial,2012,-122.86287,49.14825
Five Guys Burgers & Fries,Restaurant,80,2245,160 St,V3S9N6,6045317829,23,SSTC,Commercial/Industrial,2012,-122.77935,49.04313
Pita Pit,Restaurant,110,15785,Croydon Dr,V3S2L6,6045361414,4,SSTC,Commercial/Industrial,2012,-122.78529,49.04688
Paragon Mechanical Ltd,Plumbing/Heating Cont.,10,8528,123 St,V3W3V6,6045995100,1,NTC,Commercial/Industrial,2012,-122.88218,49.15837
Atlas Custom Cabinets Ltd,Kitchen Cabinets,41400,14722,64 Ave,V3S1X7,6045941199,4,NTC,Commercial/Industrial,2012,-122.81437,49.11904
Advantage C K N,Grocery and pharmacy items,115,7455,132 St,V3W1J8,6045728686,36,NTC,Commercial/Industrial,2012,-122.85687,49.13808
H B Tax Services,Bookkeeping,202,8388,128 St,V3W4G2,6045982330,1,NTC,Commercial/Industrial,2012,-122.86786,49.15503
Pachamami Savor Latino Restuarant Ltd,Food Primary-Class B Dining Lounge,41276,8077,King George Blvd,V3W5B4,6048285175,1,NTC,Commercial/Industrial,2012,-122.84584,49.14959
Marble Gymnastics Academy Co Ltd,Recreational Facility,0,13070,115 Ave,V3R2T9,6045858828,1,WTC,Commercial/Industrial,2012,-122.85993,49.21114
Allstream Inc,Telecommunications,0,13660,104A Ave,V3T1Y8,4163452942,1,SCC,Commercial/Industrial,2012,-122.84325,49.19265
Glam Tanning Inc,Tanning Salon,604,10833,160 St,V4N1P3,6045854526,3,GTC,Commercial/Industrial,2012,-122.77881,49.19925
Active Collision Services Ltd,Auto frame repair & body repair,101,12743,80 Ave,V3W3A6,7785653494,1,NTC,Commercial/Industrial,2012,-122.86956,49.14828
Cityland Store Inc,Retail,130,12080,Nordel Way,V3W1P6,6045909168,2,NTC,Commercial/Industrial,2012,-122.88729,49.16184
D & N Enterprises Ltd,Restaurant - No Alcohol,502,18696,Fraser Hwy,V3S7Y4,6045751242,15,CTC,Commercial/Industrial,2012,-122.70445,49.12481
Cold Stone Creamery,Ice cream restaurant,0,10320,152 St,V3R4G8,6045817722,1,GTC,Commercial/Industrial,2012,-122.80075,49.19002
Eyeq Optical Inc,Retail - Optical,105,7320,King George Blvd,V3W5A5,6045432626,1,NTC,Commercial/Industrial,2012,-122.84546,49.13567
Groeneveld,Automatic greasing systems and oil management,203,9485,189 St,V4N5L8,6048885823,5,GTC,Commercial/Industrial,2012,-122.69904,49.17494
Mattimo Jewelry,Whlse. Jewelry design,25,15454,32 Ave,V3S2J8,6045605512,1,SSTC,Commercial/Industrial,2012,-122.79418,49.06
North American Pipe & Steel Ltd,Steel Wholesaler,0,11927,Tannery Rd,V3V3X1,6045880983,22,WTC,Commercial/Industrial,2012,-122.89159,49.1955
June's Hair Design,Chair rental,1118,7318,137 St,V3W1A3,6045916664,1,NTC,Commercial/Industrial,2012,-122.84268,49.13596
Scott Road Insurance Services Ltd,"Home, auto, business insurance provider (broker agency)",107,7130,120 St,V3W3M8,6045972700,1,NTC,Commercial/Industrial,2012,-122.89022,49.13276
BMO Bank Of Montreal,Bank,135,15850,26 Ave,V3S2N6,6045415663,10,SSTC,Commercial/Industrial,2012,-122.78327,49.0491
I S Hair Design Team & Saloon,Beauty salon,103,15957,84 Ave,V4N0W7,7785651771,1,FTC,Commercial/Industrial,2012,-122.78008,49.15556
Prime Express,Convenience store,101,15380,102A Ave,V3R0B3,7783951265,2,GTC,Commercial/Industrial,2012,-122.7959,49.1887
Bayco Confectionery Inc,Manufacturer/Machine Shop - candies,109,19188,94 Ave,V4N4X8,6047160909,1,GTC,Commercial/Industrial,2012,-122.69101,49.17329
