BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Stable Bases Sales Ltd,Whlse. Table Bases,2,9530,189 St,V4N4W7,6045139286,1,GTC,Commercial/Industrial,2013,-122.69877,49.17571
Vancouver Tsushin School,Business School,200,10524,King George Blvd,V3T2X2,6045898317,3,SCC,Commercial/Industrial,2013,-122.84519,49.19375
Pauline Carey - MA Registered Clinical Counsellor,Clinical Counselling,207,7164,120 St,V3W3M8,6043151750,2,NTC,Commercial/Industrial,2013,-122.89022,49.13337
Best Buy Canada Ltd (King George Blvd),Retail - Electronics,0,10025,King George Blvd,V3T2W1,6045807788,99,SCC,Commercial/Industrial,2013,-122.84557,49.18482
ProSafe First Aid Training School,First Aid Training,212,12639,80 Ave,V3W3A6,6045857233,4,NTC,Commercial/Industrial,2013,-122.87208,49.14833
Nordel Sushi,Japanese restaurant,125,12080,Nordel Way,V3W1P6,6045977220,9,NTC,Commercial/Industrial,2013,-122.88729,49.16184
Details Beauty Supply Ltd,Whlse. Beauty Supplies,3,5684,Landmark Way,V3S7H1,6045308390,3,CTC,Commercial/Industrial,2013,-122.68449,49.10614
City Wide Commercial Property Management Ltd,Property Mgmt.,264,12899,76 Ave,V3W1E6,6045437233,3,NTC,Commercial/Industrial,2013,-122.86467,49.14109
Guildford Esso,Car Wash,0,10376,152 St,V3R4G8,7782411919,7,GTC,Commercial/Industrial,2013,-122.80074,49.19101
Arbor Commercial Real Estate Services Inc,Real Estate,100,7164,120 St,V3W3M8,6045928335,10,NTC,Commercial/Industrial,2013,-122.89022,49.13337
Surrey Association for Community Living,Charitable Society,0,17687,56A Ave,V3S1G4,6045747481,10,CTC,Commercial/Industrial,2013,-122.7326,49.10517
Ocean Park Driving School 2006 Ltd,Driving School,18,15531,24 Ave,V4A2J4,6045352161,8,SSTC,Commercial/Industrial,2013,-122.79215,49.04568
Krishnas Dosa Grill Ltd,Restaurant - No Alcohol,101,8910,120 St,V3V4B4,6045997010,5,WTC,Commercial/Industrial,2013,-122.89019,49.16519
Kennedy Floors Ltd,Contractor - Flooring,13,18812,96 Ave,V4N3R1,6048880233,3,GTC,Commercial/Industrial,2013,-122.70097,49.17691
Pizazz Hair Design,Hairdressing,2182,10153,King George Blvd,V3T2W1,6045828955,14,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Euro Style Doors Ltd,Mfg. - Cabinet Doors,0,7746,134 St,V3W6Y5,6045922393,11,NTC,Commercial/Industrial,2013,-122.85108,49.14356
King George Medical Clinic,Medical Clinic,102,9808,King George Blvd,V3T2V6,6045859972,4,SCC,Commercial/Industrial,2013,-122.84539,49.1807
Avalon Sheet Metal Installations Ltd,Flashing Install. Cont.,0,8075,132A St,V3W4N5,6045902703,3,NTC,Commercial/Industrial,2013,-122.85563,49.14964
Vijay Musical Academy & Dance School Ltd,Music & Dance,105,12882,85 Ave,V3W0K8,6045940050,1,NTC,Commercial/Industrial,2013,-122.86541,49.15752
Sapna Fashions Ltd,Fabric & Jewellery Store,357,8158,128 St,V3W1R1,7788369727,1,NTC,Commercial/Industrial,2013,-122.86784,49.15089
Newton Insurance Services Inc,Insurance Agent,103,12568,72 Ave,V3W2M6,6045987777,4,NTC,Commercial/Industrial,2013,-122.87436,49.13384
Shefield Express (102 Ave),"Retail Gifts, Tobacconist",115,13450,102 Ave,V3T5X3,6045800031,1,SCC,Commercial/Industrial,2013,-122.84913,49.18811
Bear Creek Superstop,Gas Station,0,8038,King George Blvd,V3W5B5,6045977001,12,WTC,Commercial/Industrial,2013,-122.84556,49.14888
Central City #K402 Lottery Ticket Centre,Lottery Ticket Centre located near Zellers on 2nd floor,0,10153,King George Blvd,V3T5H9,6045847925,3,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Kohinoor Sweets & Restaurant Inc,Restaurant - No Alcohol,101,12889,84 Ave,V3W0K5,7785653557,6,NTC,Commercial/Industrial,2013,-122.86584,49.15546
Billboard Worldwide,Whlse. Promotional Products,104,19292,60 Ave,V3S3M2,6045391061,1,CTC,Commercial/Industrial,2013,-122.68848,49.1112
A 1 Window Tinting,Automobile Cleaning/Car Wash/Detailing,101,12736,80 Ave,V3W3A7,6045996500,2,NTC,Commercial/Industrial,2013,-122.86977,49.1481
Homelife Benchmark Titus Realty,Real Estate,101,15385,56 Ave,V3S0X9,6045755262,64,NTC,Commercial/Industrial,2013,-122.79585,49.10449
Robertson Plastics,Mfg. & Distribution - Plastics & Paints,0,19505,56 Ave,V3S6K3,6045336677,5,CTC,Commercial/Industrial,2013,0,0
Derby Bar & Grill,Food Primary-Class B Dining Room,115,17637,1 Ave,V3S9S1,6045362878,17,SSTC,Commercial/Industrial,2013,-122.73414,49.00409
Syber Concrete Forming Ltd,General Cont.,11,18812,96 Ave,V4N3R1,6045135717,7,GTC,Commercial/Industrial,2013,-122.70097,49.17691
Vela Microboard Association of BC,Charitable Organization,100,17564,56A Ave,V3S1G3,6045752588,6,CTC,Commercial/Industrial,2013,-122.73605,49.10499
Anil Auluck & Co,Accountant,233,8138,128 St,V3W1R1,6045962645,1,NTC,Commercial/Industrial,2013,-122.86784,49.15053
Mario Govorchin & Associates Ltd,Business Management Consult.,210,2121,152 St,V4A4P1,6045919742,1,SSTC,Commercial/Industrial,2013,-122.80133,49.04054
Houghton Realty,Property Mgmt.,0,5675,176A St,V3S4G8,6045762141,3,CTC,Commercial/Industrial,2013,-122.73382,49.10553
Vancouver Shotcrete & Shoring Inc,Shotcrete & Shoring Cont.,4,19585,96 Ave,V4N4C5,6048817157,1,GTC,Commercial/Industrial,2013,-122.67981,49.17707
Cost Plus Painting & Decorating Inc,"Mfg. - Prefinish/Prepaint Beams, Products for Construction Industry",200,19475,96 Ave,V4N4C4,6048812551,4,GTC,Commercial/Industrial,2013,-122.68338,49.17708
A Taste of Punjab Restaurant,Food Primary-Class B Dining Lounge,0,10009,136A St,V3T4G1,6045887700,15,SCC,Commercial/Industrial,2013,0,0
Dynamic Specialty Vehicles Ltd (18568 - 96 Ave),Wrhse.,0,18568,96 Ave,V4N3P9,6048610333,7,GTC,Commercial/Industrial,2013,-122.70847,49.17691
Mardon Insurance Brokers (White Rock) Ltd,Insurance Agent,10,3268,King George Blvd,V4P1A5,6045420077,5,SSTC,Commercial/Industrial,2013,-122.8135,49.06182
The Chemist No 3,Pharmacy,107,8927,152 St,V3R4E5,6046341074,2,FTC,Commercial/Industrial,2013,-122.80158,49.16475
Super Save Fence Rentals Inc,Fencing Cont.,0,19395,Langley Bypass,V3S6K1,6045334423,5,CTC,Commercial/Industrial,2013,0,0
Hird Dr Alexander,Professional Practitioner-Dentist,207,1656,Martin Dr,V4A6E7,6045367606,1,SSTC,Commercial/Industrial,2013,-122.80482,49.03285
Delta Community Living Society,Charitable Society,113,8381,128 St,V3W4G1,6049469508,6,NTC,Commercial/Industrial,2013,-122.86813,49.15488
Sleep Country Canada,Retail Merchant - 0 to 2 Employees,165,10040,152 St,V3R8X8,6045221717,5,GTC,Commercial/Industrial,2013,-122.80077,49.18497
Tim Hortons (10376 - 152 St),Restaurant,0,10376,152 St,V3R4G8,6045817722,20,GTC,Commercial/Industrial,2013,-122.80074,49.19101
Verico Select Mortgage,Financial Planning/Consultant,404,1688,152 St,V4A4N2,6045317310,1,SSTC,Commercial/Industrial,2013,-122.80104,49.03271
Punjab Banquet Hall Inc,Restaurant,215,8166,128 St,V3W1R1,6045987611,3,NTC,Commercial/Industrial,2013,-122.86785,49.15104
G Star Newtown Autobody Ltd,"Auto Body, Painting",7,7788,132 St,V3W0H5,6047284010,2,NTC,Commercial/Industrial,2013,-122.85665,49.14426
Matterhorn Music Inc,Musical Instrument Repair,7,7788,132 St,V3W0H5,6049087558,2,NTC,Commercial/Industrial,2013,-122.85665,49.14426
T L C Hair Design Inc,Hair Salon/Barber,7,3268,King George Blvd,V4P1A5,6045387710,5,SSTC,Commercial/Industrial,2013,-122.8135,49.06182
Canadian Sweater Co Ltd,Wrhse.,39,8528,123 St,V3W3V6,6045948050,3,NTC,Commercial/Industrial,2013,-122.88218,49.15837
Pacific Auto Sales Ltd,Used Auto Sales,0,10454,King George Blvd,V3T2W8,6045832886,5,SCC,Commercial/Industrial,2013,-122.8452,49.19279
Wal Mart Canada Inc (88 Ave),"Department Store,Ink Jet refilling,Restaurant - No Alcohol,Vending Machine",0,12451,88 Ave,V3W1P8,6045977117,320,NTC,Commercial/Industrial,2013,-122.8776,49.16322
Gold Key Sales and Lease Ltd,Automotive Dealership,0,19575,No 10 (Langley Bypass) Hwy,V3S6K1,6045347431,80,CTC,Commercial/Industrial,2013,0,0
Cougar Metal 2005 Ltd,Mfg. - Heavy Industrial Steel Fabricator,0,13175,115 Ave,V3R2V8,6045844800,35,WTC,Commercial/Industrial,2013,-122.85703,49.21144
Sunrise Golf Course,Par 3 Golf Course,0,5640,188 St,V3S4N5,6045761995,6,CTC,Commercial/Industrial,2013,-122.7015,49.10486
Neha's Laser & Body Slimming,"Esthetics, Hair Removal",0,15158,Fraser Hwy,V3R3P1,6045891040,1,FTC,Commercial/Industrial,2013,-122.80261,49.16647
Profile Doors Ltd,"Kitchen cabinets, door finishes",335,19358,96 Ave,V4N4C1,6048804615,4,GTC,Commercial/Industrial,2013,-122.68669,49.1769
Pythe Navis Adjusters Corp,Insurance Adjuster,201,8501,162 St,V4N1B2,6045905886,6,FTC,Commercial/Industrial,2013,-122.77345,49.15731
AIBC Adjusters International Ltd,Insurance Adjuster,201,8501,162 St,V4N1B2,6045908694,6,FTC,Commercial/Industrial,2013,-122.77345,49.15731
Cosmedysis Skin & Laser Clinic,Cosmetic Medical Clinic,103,15240,56 Avenue,V3S5K7,6045319095,2,NTC,Commercial/Industrial,2013,-122.79993,49.10433
Ruben's Restaurant Ltd,Restaurant,0,15282,Fraser Hwy,V3R3P4,6045856708,6,FTC,Commercial/Industrial,2013,-122.80104,49.16586
Performance Chiropractic and Wellness Clinic,Chiropractor,110,15252,32 Ave,V3S0R7,6045357705,10,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Top Touch Beauty Salon,Esthetician,107,8556,120 St,V3W3N5,6045727749,2,NTC,Commercial/Industrial,2013,-122.89023,49.15863
EPS Westcoast Construction Ltd,General Cont.,203,15585,24 Ave,V4A2J4,6045388249,5,SSTC,Commercial/Industrial,2013,-122.79068,49.04567
Pho Vinh Vietnamese Restaurant,Restaurant - No Alcohol,145,10090,152 St,V3R8X8,6049572669,4,GTC,Commercial/Industrial,2013,-122.80077,49.18592
Cloverdale Shell,Automobile Cleaning/Car Wash/Detailing,0,17588,64 Ave,V3S1Y9,6045751378,10,CTC,Commercial/Industrial,2013,-122.73524,49.11869
Anna Zajaczkowska-Kielska Inc,Pediatric Medical Office,0,15252,32 Ave,V3S0R7,6045386505,2,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Bombay Banquet Hall Ltd,Restaurant,0,7475,135 St,V3W0M8,6045942019,10,NTC,Commercial/Industrial,2013,-122.84854,49.1387
ADCO CNC Manufacturing Inc,Mfg. - Metal Products,108,13119,84 Ave,V3W1B3,6045924544,3,NTC,Commercial/Industrial,2013,-122.85909,49.15549
Bank of Nova Scotia (Nordel Way),Bank,0,12040,Nordel Way,V3W1P6,6045017525,28,NTC,Commercial/Industrial,2013,-122.88877,49.16193
Falcon Shuttle Rail Inc,"Railcar Movers, Sales/Service",0,18412,96 Ave,V4N3P8,6048885066,6,GTC,Commercial/Industrial,2013,-122.71238,49.17691
Garcha DC Chiropractic Corp Dr Randy S,Professional Practitioner-Chiropractor,1,12818,72 Ave,V3W2M9,7785787814,2,NTC,Commercial/Industrial,2013,-122.86725,49.1338
Best Towing & Recovery,Towing,102,8642,128 St,V3W4G5,6048023120,1,NTC,Commercial/Industrial,2013,-122.86788,49.1595
Capital West Insurance Agencies,Autoplan Insurance Agency,105,6351,152 St,V3S3K8,6045435559,1,NTC,Commercial/Industrial,2013,-122.80112,49.11804
Subway,Restaurant - No Alcohol,3,3278,King George Blvd,V4P1A5,6045412449,5,SSTC,Commercial/Industrial,2013,-122.81375,49.06202
Washworld,Car Wash,0,13868,104 Ave,V3T1W9,6045070829,1,SCC,Commercial/Industrial,2013,-122.83788,49.19143
Central Automotive Service Centre Ltd,Automotive Repair Service,0,15370,Fraser Hwy,V3R3P5,6045883133,4,FTC,Commercial/Industrial,2013,-122.79683,49.16421
Dr H Hong MD Inc,Professional Practitioner-Medical,210,13710,94A Ave,V3V1N1,6045822100,1,WTC,Commercial/Industrial,2013,-122.84227,49.17461
Kapra Mandi Inc,Whlse. Textiles,0,8166,128 St,V3W1R1,6045055560,10,NTC,Commercial/Industrial,2013,-122.86785,49.15104
Happy Days Dogcare,Animal Sitting,107,2255,King George Blvd,V4A5A4,6045388122,3,SSTC,Commercial/Industrial,2013,-122.79038,49.04289
Westlund,"Pipes, valves & fittings",0,9714,192 St,V4N4C6,6048825972,5,GTC,Commercial/Industrial,2013,-122.69019,49.17921
Quizno's Subs #7833,Restaurant - No Alcohol,310,2670,152 St,V4P1M8,6045317702,3,SSTC,Commercial/Industrial,2013,-122.80109,49.05093
Extra Foods Gas Bar,Gas Station,0,18699,Fraser Hwy,V3S7Y3,6043154833,1,CTC,Commercial/Industrial,2013,-122.70424,49.12494
Fresh Hair Concepts Ltd,Hairdressing,108,15252,32 Ave,V3S0R7,6045428877,8,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
H & R Block,Income Tax Serv.,2231,10153,King George Blvd,V3T2W1,6045827183,1,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Peninsula Resort Retirement Living The,Retirement Residence,0,2088,152 St,V4A9Z4,6045382033,60,SSTC,Commercial/Industrial,2013,-122.80106,49.03997
Dr John Stuart Jr Optometric Corporation,Professional Practitioner-Optometrist,0,13490,104 Ave,V3T1V8,6049518575,6,SCC,Commercial/Industrial,2013,-122.84828,49.19154
Windsor's Pit Stop LTC,Lottery Ticket Centre,0,7165,138 St,V3W7T9,6045721006,1,NTC,Commercial/Industrial,2013,-122.83879,49.13279
Co-Operators Insurance Agency,Insurance Agent,106,17700,56 Avenue,V3S1C7,6045758711,5,CTC,Commercial/Industrial,2013,-122.73225,49.10408
TCH Auto Service,"Auto Body Repair, Painting",112,11558,132A St,V3R7S2,6045803926,2,WTC,Commercial/Industrial,2013,-122.85489,49.21225
Professional Auto Repairs Ltd,"Auto Repair, Automotive Repair Service",206,12745,78 Ave,V3W1M4,6045070004,3,NTC,Commercial/Industrial,2013,-122.86891,49.14477
White Lotus Hair and Nail Studio Ltd,"Retail Beauty Products, Hairdressing & Esthetics",102,15335,56 Ave,V3S0X9,6045745020,5,NTC,Commercial/Industrial,2013,-122.79746,49.1045
Starbucks Coffee (18737 Fraser Hwy),"Retail Coffee, Restaurant",103,18737,Fraser Hwy,V3S7Y3,2063188705,20,CTC,Commercial/Industrial,2013,-122.70331,49.12452
Pharmasave #259,Retail Pharmacy,1,18710,Fraser Hwy,V3S7Y4,6045766169,18,CTC,Commercial/Industrial,2013,-122.7041,49.12466
Life Mark Physiotherapy,Professional Practitioner-Medical/Physiotherapy,209,12080,Nordel Way,V3W1P6,6045913633,13,NTC,Commercial/Industrial,2013,-122.88729,49.16184
At Restawhile B & B,Bed & Breakfast,0,15775,102B Ave,V4N2M1,6045899679,1,GTC,Commercial/Industrial,2013,-122.78491,49.1894
Januszewska Dr Mariola,Professional Practitioner-Medical,0,15252,32 Ave,V3S0R7,6045386505,2,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Starbucks Coffee (3278 King George Blvd),"Restaurant, Retail Coffee",1,3278,King George Blvd,V4P1A5,6045318535,15,SSTC,Commercial/Industrial,2013,-122.81375,49.06202
Surrey Catering,Catering/Coffee Truck,0,10528,135 St,V3T4C5,6045723163,1,SCC,Commercial/Industrial,2013,0,0
Tim Hortons (166 St),"Restaurant, Retail",0,8215,166 St,V4N5R8,6045758671,50,FTC,Commercial/Industrial,2013,-122.76183,49.15149
Mark IV Designs Ltd,Contractor - General,107,19231,54 Ave,V3S8E5,6045746979,1,CTC,Commercial/Industrial,2013,-122.69108,49.10132
Elizabeth Fry Society,Charitable Society,0,14649,108 Ave,V3R1V9,6045802933,10,GTC,Commercial/Industrial,2013,-122.81616,49.19884
Lifelabs,Medical & Diagnostic Laboratories,112,15252,32 Ave,V3S0R7,6045310737,5,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Brawn Karras & Sanderson,Professional Practitioner-Lawyer,309,1688,152 St,V4A4N2,6045425344,15,SSTC,Commercial/Industrial,2013,-122.80104,49.03271
Bugga Trucking Inc,Trucking & Cartage,108,13119,84 Ave,V3W1B3,6045439866,10,NTC,Commercial/Industrial,2013,-122.85909,49.15549
SelectCom Supply Inc,"Whlse. Full-line Distributor - Broadband, Voice/Video and Data Industry",101,9658,186 St,V4N3N7,6048820124,6,GTC,Commercial/Industrial,2013,-122.70753,49.17797
T & T Supermarket Inc (King George Blvd),Retail Grocery Store,1045,10153,King George Blvd,V3T2W1,6045803168,160,SCC,Commercial/Industrial,2013,-122.84555,49.18696
Walmart #3098 LTC,Lottery Counter,0,1000,Guildford Town Centre,V3R1N3,6045889179,1,GTC,Commercial/Industrial,2013,0,0
Hillcrest Dental Group,Professional Practitioner-Dentist,308,18690,Fraser Hwy,V3S7Y4,6045751233,6,CTC,Commercial/Industrial,2013,-122.70459,49.12488
Total Lube Care,Automotive Repair Service,0,15120,32 Ave Div,V3S3M1,6045429777,1,SSTC,Commercial/Industrial,2013,-122.80404,49.06146
Lanart Rug Inc,Mfg. - Rugs,2,7688,132 St,V3W4M9,6045966909,14,NTC,Commercial/Industrial,2013,-122.85664,49.14253
Strell Machine Works Inc,Machine Shop,325,19358,96 Ave,V4N4C1,6048812597,2,GTC,Commercial/Industrial,2013,-122.68669,49.1769
L V Nails Salon,Hair Salon/Barber,0,10053,136A St,V3T4G1,6045833375,1,SCC,Commercial/Industrial,2013,0,0
Iris Day Spa,"Esthetics, Holistic Health Care - Spa Therapy",0,10160,152 St,V3R9W3,6045800399,3,GTC,Commercial/Industrial,2013,-122.80076,49.18718
Strides Pedorthics,Retail Footwear,109,1656,Martin Dr,V4A6E7,6045388276,7,SSTC,Commercial/Industrial,2013,-122.80482,49.03285
S R S Panorama Realty,Real Estate Services,103,12030,80 Ave,V3W3A8,6045723088,2,NTC,Commercial/Industrial,2013,-122.889,49.14847
Base Investment & Immigration Corp,Financial Planning/Consultant,1880,13450,102 Ave,V3T5X3,6045852276,5,SCC,Commercial/Industrial,2013,-122.84913,49.18811
Prime Productions Ltd,Photographer/Videographer,202,13030,76 Ave,V3W2V6,6045433275,1,NTC,Commercial/Industrial,2013,-122.861,49.14088
South Point Chiropractic,Chiropractor,205,2828,152 St,V4P1G6,6045352289,2,SSTC,Commercial/Industrial,2013,-122.80109,49.05336
Buckley Hogan,Legal Serv.,200,8120,128 St,V3W1R1,6046353000,50,NTC,Commercial/Industrial,2013,-122.86784,49.15021
Tim Hortons,Restaurant - No Alcohol,0,17888,56 Avenue,V3S1C7,6045754774,40,CTC,Commercial/Industrial,2013,-122.72695,49.10407
B F D Engineering Ltd,Mfg. - CNC Machine Shop,0,8279,130 St,V3W7X4,6045922346,4,NTC,Commercial/Industrial,2013,-122.86242,49.15293
Chrysalis Salon Spa Ltd,"Hairdressing, Esthetics, Spa",101,2828,152 St,V4P1G6,6045350414,1,SSTC,Commercial/Industrial,2013,-122.80109,49.05336
Michele Reid,Financial Planning/Consultant,210,13569,76 Ave,V3W2W3,6045070711,2,NTC,Commercial/Industrial,2013,-122.84599,49.14093
Surdel Party Rentals Inc,Whlse. Party Rental,3,8285,132 St,V3W4N6,6045961112,4,NTC,Commercial/Industrial,2013,-122.85698,49.1532
Gateway Medical Clinic,Professional Practitioner-Medical,0,10751,King George Blvd,V3T2X6,6045885988,9,SCC,Commercial/Industrial,2013,-122.84563,49.19796
Kumar Mortgages Inc,Financial Planning/Consultant,0,9480,120 St,V3V4B9,6045808080,2,WTC,Commercial/Industrial,2013,-122.89005,49.17514
Smart Choices Institute of Learning Inc,Business School,0,8268,120 St,V3W3N4,6047674433,5,NTC,Commercial/Industrial,2013,-122.89023,49.15357
Cash Store the,Financial Agent,125,7135,138 St,V3W7T9,7804085110,4,NTC,Commercial/Industrial,2013,-122.83879,49.13214
Verico Dreyer Group Mortgages Inc,Mortgage Broker,308,15252,32 Ave,V3S0R7,6045363802,20,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
LEMO Canada Inc,Marketing Office,108,10422,168 St,V4N1R9,9054777722,1,GTC,Commercial/Industrial,2013,-122.75634,49.19196
Macdonald Realty Ltd,Real Estate Office,404,1688,152 St,V4A4N2,6045422444,3,SSTC,Commercial/Industrial,2013,-122.80104,49.03271
Green Apple Dental,Professional Practitioner-Dentist,108,8501,162 St,V4N1B2,7788586232,1,FTC,Commercial/Industrial,2013,-122.77345,49.15731
Morgan Creek OMS,Dental Office,208,15252,32 Ave,V3S0R7,6045318339,3,SSTC,Commercial/Industrial,2013,-122.80002,49.06149
Clayton Dental Center,Professional Practitioner-Dentist,104,18655,Fraser Hwy,V3S7Y3,6045439124,8,CTC,Commercial/Industrial,2013,-122.70531,49.12542
Highlander Fence and Gate The,"Mfg. - Fencing, Gates",202,12451,82 Ave,V3W3E8,6048025362,4,NTC,Commercial/Industrial,2013,-122.87724,49.15209
Kirtec Auto Services Ltd,Auto Repair,0,5825,136 St,V3X1J2,6045980898,1,NTC,Commercial/Industrial,2013,-122.84567,49.10846
Mac Industrial Exhaust Shop Inc,Mfg. - Exhaust Systems,0,19487,94 Ave,V4N4E6,6048880575,7,GTC,Commercial/Industrial,2013,-122.68268,49.17366
Diamond Parking Ltd # 4156,Canada Safeway,0,10355,King George Blvd,V3T2W6,6046818797,1,SCC,Commercial/Industrial,2013,-122.8455,49.19087
Diamond Parking Ltd #4164,Nova Place,0,13541,102 Ave,V3T4X8,6046818797,1,SCC,Commercial/Industrial,2013,-122.846,49.18793
Diamond Parking Ltd # 4166,102 Plaza,0,10201,King George Blvd,V3T2W6,6046818797,1,SCC,Commercial/Industrial,2013,-122.84554,49.1879
Diamond Parking Ltd # 4175,King George Centre,0,10020,King George Blvd,V3T2W4,6046818797,1,SCC,Commercial/Industrial,2013,-122.84529,49.18472
Quiznos Subs,Restaurant - No Alcohol,0,14877,108 Ave,V3R1W2,6045853063,3,GTC,Commercial/Industrial,2013,-122.80987,49.19882
Howard Smith Personal Law Corp,Professional Practitioner-Lawyer,111,15272,Croydon Dr,V3S0Z5,6045357688,8,SSTC,Commercial/Industrial,2013,-122.79881,49.06002
Gateway Auto Sales Ltd,"Auto Dealer, Rebuilder",0,13519,King George Blvd,V3T2T8,6047238777,1,SCC,Commercial/Industrial,2013,-122.84748,49.20047
Airfast Distributors Ltd,Retail Building Supplies,0,12320,88 Ave,V3W3J6,6045913230,9,NTC,Commercial/Industrial,2013,-122.88185,49.16313
