BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,SURREY_POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,NAIC,LONGITUDE,LATITUDE
Cambridge Press Ltd,"4 Color Press Printer, PrePress, Graphics & Desktop Publishing",1,8125,130 St,V3W7X4,6045999157,3,NTC,323119,-122.8624999,49.1498543
Cambridge Press Ltd,"4 Color Press Printer, PrePress, Graphics & Desktop Publishing",1,8125,130 St,V3W7X4,6045999157,3,NTC,511190,-122.8624999,49.1498543
Cambridge Press Ltd,"4 Color Press Printer, PrePress, Graphics & Desktop Publishing",1,8125,130 St,V3W7X4,6045999157,3,NTC,541430,-122.8624999,49.1498543
Cambridge Press Ltd,"4 Color Press Printer, PrePress, Graphics & Desktop Publishing",1,8125,130 St,V3W7X4,6045999157,3,NTC,561410,-122.8624999,49.1498543
Arctic Glacier Inc,Mfg. - Ice Products,0,9679,186 St,V4N3N8,6048884311,11,GTC,311990,-122.7079196,49.17832035
L J Custom Sheet Metal Ltd,Mfg. - Sheet Metal Products,0,17940,Roan Pl,V3S5K1,6045745330,19,CTC,332999,-122.7251025,49.10089055
Keystone Forest Products Ltd,Whlse. Lumber,0,11598,132A St,V3R7S2,6045802234,5,WTC,416320,-122.8547266,49.21303239
Walrus Truck & Crane Services Ltd,Crane & Cartage,0,10979,Olsen Rd,V3V3S9,6045802626,7,WTC,484120,-122.8915487,49.20209869
Mercana Art Decor Inc,Manufacturer - Picture Frames,16,13478,78 Ave,V3W8J6,6045961668,35,NTC,321919,-122.849141,49.14433962
Home Hardware Ltd,"Hardware,Retail Merchant",101,1645,140 St,V4A4H1,6045366564,6,SSTC,444130,-122.834484,49.03205692
International Currency Exchange,Second Hand Dealer - Antiques,0,15241,16 Ave,V4A1R6,6045350222,3,SSTC,453310,-122.8001024,49.03125812
International Currency Exchange,Second Hand Dealer - Antiques,0,15241,16 Ave,V4A1R6,6045350222,3,SSTC,523130,-122.8001024,49.03125812
Allondale Animal Hospital Ltd,"Veterinarian, Small Animals",0,14715,108 Ave,V3R1V9,6045810491,9,GTC,541940,-122.8149991,49.19889111
#1 Impex Canada Ltd,Wholesaler,101,12815,85 Ave,V3W0K8,6045946862,3,NTC,418990,-122.8674407,49.15759827
#1 Impex Canada Ltd,Wholesaler,101,12815,85 Ave,V3W0K8,6045946862,3,NTC,419199,-122.8674407,49.15759827
Docksteader Sports Ltd,Retail - Sporting Goods,101,2381,King George Hwy,V4A5A4,6045366776,6,SSTC,451110,-122.7941418,49.04479007
Peace Arch Golf Centre,Driving Range & Lessons,0,765,172 St,V4B5A8,6045411214,3,SSTC,713910,-122.7465567,49.01601444
Iris Sun & Sport,Retail Merchant - Optical Wear,0,1167,Guildford Town Centre,V3R7B7,6045895350,4,GTC,446130,-122.80271,49.192497
Ambassador Auto Repair,Auto Repair,0,15167,Fraser Hwy,V3R3P2,6045899336,3,FTC,811111,-122.8021886,49.16659288
Cullen Diesel Power Ltd,Diesel Engine Repair & Sales,0,9300,192 St,V4N3R8,6048881211,160,GTC,336310,-122.6900802,49.17132712
Cullen Diesel Power Ltd,Diesel Engine Repair & Sales,0,9300,192 St,V4N3R8,6048881211,160,GTC,811111,-122.6900802,49.17132712
Canadian Inn,Motel,0,6528,King George Hwy,V3W4Z3,6045940010,4,NTC,721114,-122.8451081,49.12126855
Group Health Global Benefit Systems Inc,"Consulting Service - Group Benefits
Also occupying 203-212",200,2626,Croydon Dr,V3S0S8,6045368887,83,SSTC,541619,-122.788626,49.04943531
Gary's Automotive,Automotive Repair,0,19082,32 Ave,V3S0L5,6045411818,4,SSTC,811111,-122.6945573,49.05992806
Trans Continental Textile Recycling Ltd,Clothing Processing,0,13120,78A Ave,V3W1P4,6045922845,85,NTC,418190,-122.8591926,49.14548586
T D Canada Trust City Centre,Bank,0,10435,King George Hwy,V3T2W7,6045862000,41,SCC,522111,-122.8456473,49.19224354
Finning Ltd (Truck Engine Service),"Whlse. Cat Engine Parts, Engine Serv.,Class 8 truck & trailer sales",0,19498,92 Ave,V4N4G7,6048883406,39,GTC,415120,-122.6830005,49.16999663
Finning Ltd (Truck Engine Service),"Whlse. Cat Engine Parts, Engine Serv.,Class 8 truck & trailer sales",0,19498,92 Ave,V4N4G7,6048883406,39,GTC,415290,-122.6830005,49.16999663
Finning Ltd (Truck Engine Service),"Whlse. Cat Engine Parts, Engine Serv.,Class 8 truck & trailer sales",0,19498,92 Ave,V4N4G7,6048883406,39,GTC,811111,-122.6830005,49.16999663
K V Piano Man Ltd,"New & Used Pianos, Sales/Serv.",13,15531,24 Ave,V4A2J4,6045381847,2,SSTC,811490,-122.7920343,49.04577186
Extra Innings,"Stadium Class ""E"" Liquor License",0,2201,148 St,V4A9P5,6045313220,25,SSTC,451110,-122.8126648,49.04159902
Extra Innings,"Stadium Class ""E"" Liquor License",0,2201,148 St,V4A9P5,6045313220,25,SSTC,713990,-122.8126648,49.04159902
Extra Innings,"Stadium Class ""E"" Liquor License",0,2201,148 St,V4A9P5,6045313220,25,SSTC,722410,-122.8126648,49.04159902
Michael & Young Flyfishing Supplies Inc,Retail Merchant - Flyfishing Supplies,0,10484,137 St,V3T4H5,6045882833,5,SCC,451110,-122.848899,49.191464
Y V R Air Truck Freight Systems Inc,Import/Export Trucking & Cartage,67,15515,24 Ave,V4A2J4,6045381040,6,SSTC,484120,-122.7926614,49.04577262
Carpet Centre The,Retail Carpets,108,15551,Fraser Hwy,V3S2V8,6045899696,9,FTC,442210,-122.7912586,49.16241879
Dogwood Campground,"Grocery Store, Camp Grounds & R V Park, Laundromat, Arcade, Pool & Hot Tub",0,15151,112 Ave,V3R6G8,6045835585,6,GTC,445120,-122.8016613,49.20619471
Dogwood Campground,"Grocery Store, Camp Grounds & R V Park, Laundromat, Arcade, Pool & Hot Tub",0,15151,112 Ave,V3R6G8,6045835585,6,GTC,721211,-122.8016613,49.20619471
Dogwood Campground,"Grocery Store, Camp Grounds & R V Park, Laundromat, Arcade, Pool & Hot Tub",0,15151,112 Ave,V3R6G8,6045835585,6,GTC,812310,-122.8016613,49.20619471
Ed Schram Motors Ltd (76 Ave),Auto Repair,112,13375,76 Ave,V3W6J3,6045996081,6,NTC,811111,-122.8519335,49.1410544
Four Star Electric Ltd,Contractor - Electrical,221,12837,76 Ave,V3W2V3,6045902424,9,NTC,232510,-122.8666709,49.141185
Walia Insurance Agencies Ltd (96 Ave),Insurance Agency,2,12830,96 Ave,V3V6A8,6045887188,2,WTC,524210,-122.8670944,49.17696905
Clover Collision Repairs (2013) Ltd,Auto Body Repair,4,5422,176 St,V3S4C3,6045766016,3,CTC,811121,-122.734787,49.1009071
Coast Capital Savings Credit Union,Financial Institution,2791,10153,King George Hwy,V3T2W1,6045814511,17,SCC,522130,-122.8458478,49.18592247
Ed Schram Motors Ltd (132 St),"Auto Body Repair, Auto Repair, Used Auto Sales",0,7815,132 St,V3W4M8,6045998844,3,NTC,441120,-122.8570088,49.14473476
Ed Schram Motors Ltd (132 St),"Auto Body Repair, Auto Repair, Used Auto Sales",0,7815,132 St,V3W4M8,6045998844,3,NTC,811111,-122.8570088,49.14473476
Ed Schram Motors Ltd (132 St),"Auto Body Repair, Auto Repair, Used Auto Sales",0,7815,132 St,V3W4M8,6045998844,3,NTC,811121,-122.8570088,49.14473476
Canada Engines Ltd,Remfg. & Inst. Auto & Light Truck Engines,0,12345,114 Ave,V3V3N6,6045801050,15,WTC,336310,-122.8797243,49.21002223
Convoy Supply Ltd,"Whlse. Roofing, Vinyl Siding & Fibreglass Insulation",0,8183,130 St,V3W7X4,6045915381,60,NTC,444190,-122.8625431,49.15160935
Robin Hood Beer & Wine Store,Beer & Wine Store,0,13468,72 Ave,V3W2N8,6045946265,6,NTC,445310,-122.8493956,49.13342123
BC Region of Firstonsite Restoration LP,"Providing full range of disaster restoration cleaning services,Contractor - Restoration",24,13260,78 Ave,V3W0H6,6045901440,65,NTC,232290,-122.855156,49.14439494
Evancic Perrault Robertson,Certified General Accountant,0,1656,Martin Dr,V4A6E7,6045367778,3,SSTC,541212,-122.8050313,49.03206461
Pan American Nursery Products Inc,Whlse. Nursery Stock,0,5151,152 St,V4P2J9,6045768641,1,NTC,111422,-122.8015764,49.09660892
Pan American Nursery Products Inc,Whlse. Nursery Stock,0,5151,152 St,V4P2J9,6045768641,1,NTC,418990,-122.8015764,49.09660892
Coastwise Fisheries Inc,Mfg. - Seafood Processing,11,9548,192 St,V4N3R9,6048881992,4,GTC,311710,-122.690271,49.17597817
Wingtat Game Bird Packers Inc,Game Bird Processing Plant,0,9752,186 St,V4N3N7,6048820054,50,GTC,311615,-122.7074045,49.17968467
Vancouver Axle & Frame Ltd,Truck & Auto Repair,0,19548,96 Ave,V4N4C3,6048825112,11,GTC,811111,-122.6811907,49.17680438
Guildford Station Pub,Neighbourhood Pub,0,10176,154 St,V3R4J6,6045897668,50,GTC,445310,-122.7950644,49.18758872
Guildford Station Pub,Neighbourhood Pub,0,10176,154 St,V3R4J6,6045897668,50,GTC,722410,-122.7950644,49.18758872
Aidelbaum Dr Martin R,Oral & Maxillofacial Surgeon,404,15127,100 Ave,V3R0N9,6045897000,5,GTC,621210,-122.8031241,49.18523907
Semiahmoo Physiotherapist Corp,Physiotherapy,680,15355,24 Ave,V4A2H9,6045318080,4,SSTC,621340,-122.7975044,49.04583671
Purba Custom Furniture Mfg Ltd,"Mfg. - Furniture
Units A, B, C & D",0,8065,130 St,V3W7X4,6045915435,14,NTC,337123,-122.8624759,49.14929776
Symmetric Machining Ltd,Mfg.- Steel Products,102,17728,66 Ave,V3S7X1,6045762876,10,CTC,332319,-122.7313503,49.12219733
Laser Valley Technologies Corp,Recharge Toner Cartridges,1,9761,192 St,V4N4C7,6048887085,28,GTC,339940,-122.690633,49.17987575
International Currency Exchange,Currency Exchange,0,13635,100 Ave,V3T1H9,6045820088,2,SCC,523130,-122.8441802,49.18443683
Quadra Control Weigh Systems,Mfg. - Steel Fabrication - Design of Plant Controls Systems and Equipment,0,18525,96 Ave,V4N3P7,6048883636,15,GTC,332999,-122.7090767,49.17718186
Cole International,"Custom Broker,Vending Machine",201,17637,1 Ave,V3S9S1,6045381512,10,SSTC,488519,-122.7338262,49.00414157
Chocolaterie Bernard Callebaut,Retail - Chocolates,240,15355,24 Ave,V4A2H9,6045316777,2,SSTC,445292,-122.7975044,49.04583671
Clydesdale Inn,"Motel, Pub & Restaurant",0,17630,56 Ave,V3S1C5,6045762826,12,CTC,721114,-122.7340981,49.10399668
Clydesdale Inn,"Motel, Pub & Restaurant",0,17630,56 Ave,V3S1C5,6045762826,12,CTC,722410,-122.7340981,49.10399668
Versatile Fiberglass Inc,Mfg. - Fibreglass Products,8,19351,94 Ave,V4N4E6,6048881919,2,GTC,327990,-122.6861974,49.17373312
P C B Highway Sufference Warehouse,Trucking Serv.,155,17735,1 Ave,V3S9S1,6045381566,4,SSTC,484120,-122.7316001,49.00400041
Jubilee Rose Enterprises Ltd,Warehouse,0,15515,24 Ave,V4A2J4,6045355087,3,SSTC,417310,-122.7926614,49.04577262
Rife Dr David A,Professional Practitioner-Dentist,0,5746,176 St,V3S4C8,6045744262,4,CTC,621210,-122.7348126,49.10676512
Basant Motors Ltd,Automobile Sales,0,16315,Fraser Hwy,V4N0G1,6045727880,30,FTC,441110,-122.7699316,49.15416976
Ener-Save Fire Safety,"Contractor - Plumbing, Heating, Gas & Electric",24,15515,24 Ave,V4A2J4,6045358001,2,SSTC,232510,-122.7926614,49.04577262
Ener-Save Fire Safety,"Contractor - Plumbing, Heating, Gas & Electric",24,15515,24 Ave,V4A2J4,6045358001,2,SSTC,232520,-122.7926614,49.04577262
Margranite Industries Ltd,Mfg. - Granite Tile,0,19135,94 Ave,V4N3S4,6048883161,12,GTC,327990,-122.6926291,49.17354657
Wardan Enterprises Ltd,"Dist. Furnace Oil,Contractor - Fire Protection",0,13181,116 Ave,V3R2S8,6045800002,1,WTC,412110,-122.856851,49.2136324
Trademark Custom Homes & Renovations,General Construction Contractor,200,6245,136 St,V3X1H3,6045901155,10,NTC,231210,-122.8456216,49.11624401
Envision Financial A Division Of First West Credit Union,Bank,710,3061,152 St,V4P3K1,6045014270,15,SSTC,522130,-122.8021027,49.05755824
Canada Trust (72 Ave),Banking,0,13650,72 Ave,V3W2P3,6045728188,45,NTC,522111,-122.8439026,49.13337599
Zinetti Food Products Ltd,Manufacturer - Food Products,0,17760,66 Ave,V3S7X1,6045742028,61,CTC,311990,-122.7300787,49.12219877
B & W Insurance Agency (Fraser Hwy),Insurance Agency,0,16007,Fraser Hwy,V4N0G2,6045976555,9,FTC,524210,-122.7785357,49.15745756
Applied Science Technologists & Technicians of BC,Non Profit - Professional Association,0,10767,148 St,V3R0S4,6045852788,24,GTC,813920,-122.8127398,49.19804552
A B C Metals,Scrap Metal Recycling,0,19355,54 Ave,V3S8E5,6045149411,12,CTC,418190,-122.6864431,49.10109319
Lawrenson Walker Realty Advisors Ltd,Real Estate Appraisal Consultant,200,1678,128 St,V4A3V3,6045351494,6,SSTC,531320,-122.8672643,49.03261228
Lifelabs B C LP,Medical Laboratory,105,1656,Martin Dr,V4A6E7,6045916717,8,SSTC,621510,-122.8050313,49.03206461
Adams Beverages Ltd,Mfg. - Soft Drinks,60,13320,116 Ave,V3R0R8,6045806811,14,WTC,312110,-122.848899,49.191464
The Body Shop,Natural Cosmetics,0,2542,Guildford Town Centre,V3R7C1,6045885440,8,GTC,446120,-122.80271,49.192497
Big Gary's Vac Wholesale,Retail - Vacuum Cleaners & Repair,600,15355,24 Ave,V4A2H9,6045317614,6,SSTC,443110,-122.7975044,49.04583671
Excell Battery Company,Wholesale - Batteries,133,18525,53 Ave,V3S7A4,6045755011,28,CTC,415290,-122.7090156,49.09906465
National Truck Centre Inc (Volvo Truck),"Truck Sales, Repair & Inspection",0,18964,96 Ave,V4N3R2,6048885577,65,GTC,441110,-122.6970809,49.17682272
National Truck Centre Inc (Volvo Truck),"Truck Sales, Repair & Inspection",0,18964,96 Ave,V4N3R2,6048885577,65,GTC,811118,-122.6970809,49.17682272
Surrey Monument Co 1992 Ltd,Manufacturer - Monuments,0,10324,120 St,V3V4G1,6045828000,4,WTC,339990,-122.8898744,49.19034321
Vancouver Display Services Inc,Event Decorators,21,8528,123 St,V3W3V6,6045991440,10,NTC,812940,-122.8814617,49.15808561
Metro Waste Paper Recovery Inc,Multi-Material Processing,0,12345,104 Ave,V3V3H2,6045894385,63,WTC,418190,-122.8828314,49.19233318
Western Natural Gas Products Ltd,"Mfg. - Brass Assembly/Gas Regulator Sales,Wholesale,Cabinet Doors,Woodworking",8,13015,84 Ave,V3W1B3,6045991900,8,NTC,332999,-122.8620631,49.15571126
Wilson Properties Inc,Property Mgmt.,0,18946,98 Ave,V4N3R6,6048884242,1,GTC,531310,-122.6981827,49.18052895
Don Wotherspoon & Associates Ltd,Insurance Agency,405,16033,108 Ave,V4N1P2,6049519488,5,GTC,524210,-122.7777544,49.1989669
Hub International Insurance Brokers,General Insurance & Autoplan,0,13630,72 Ave,V3W2P3,6045969571,10,NTC,524210,-122.8443912,49.13337116
Maple Leaf Self Storage,Self Storage,0,5758,Landmark Way,V3S7H1,6045331030,3,CTC,493190,-122.6823738,49.10747051
Lark Projects Ltd.,Contractor - Construction,101,17802,66 Ave,V3S7X1,6045762935,144,CTC,231230,-122.7289638,49.12218716
D N R Towing Inc,Towing - With Storage,0,10671,Timberland Rd,V3V3T3,6045800005,16,WTC,488410,-122.8974492,49.19649615
Peace Portal Golf Course,Par 3 Golf Course,0,17065,4 Ave,0,6045384818,5,SSTC,451110,-122.7508288,49.01136299
Peace Portal Golf Course,Par 3 Golf Course,0,17065,4 Ave,0,6045384818,5,SSTC,713910,-122.7508288,49.01136299
F & G Delivery Ltd,Trucking,0,9324,192 St,V4N3R8,6048885150,16,GTC,484120,-122.6903047,49.17231349
Cedar Hills Pet Supplies & Grooming,Retail Pet Supplies & Grooming,0,12859,96 Ave,V3V6V9,6045839335,2,SCC,453910,-122.8655142,49.17731308
Cedar Hills Pet Supplies & Grooming,Retail Pet Supplies & Grooming,0,12859,96 Ave,V3V6V9,6045839335,2,SCC,812910,-122.8655142,49.17731308
Park Derochie Seaside Coatings Inc,Industrial Painting & Sandblasting,0,10095,179 St,V4N4J6,6045836758,15,GTC,232450,-122.7258134,49.18599192
Lentia Enteprises Ltd,Whlse. Bakery Supplies & Equipment,0,17733,66 Ave,V3S7X1,6045768838,10,CTC,418990,-122.7313622,49.12251975
Bank Of Nova Scotia,Bank,201,16033,108 Ave,V4N1P2,6045863100,17,GTC,522111,-122.7777544,49.1989669
Makin Metals Division of Varsteel Ltd,Mfg. & Dist. of Metal Products,104,19433,96 Ave,V4N4C4,6048829344,23,GTC,332999,-122.6840319,49.17776228
Braverman Dr Martin P,Professional Practitioner-Dentist,302,7380,King George Hwy,V3W5A5,6045905297,5,NTC,621210,-122.8452107,49.13673593
Dr Raymon P Grewal Inc,Professional Practitioner-Dentist,302,7380,King George Hwy,V3W5A5,6045905297,5,NTC,621210,-122.8452107,49.13673593
Stengar Homes Ltd,Residential Cont.,11,13478,78 Ave,V3W8J6,6045908128,1,NTC,231210,-122.849141,49.14433962
Dell Lanes Ltd,Bowling Alley,0,10576,King George Hwy,V3T2X3,6045818230,3,SCC,713950,-122.8449254,49.1952329
Dell Lanes Ltd,Bowling Alley,0,10576,King George Hwy,V3T2X3,6045818230,3,SCC,722410,-122.8449254,49.1952329
Bleszynski Dr Maria,Physician,211,13710,94A Ave,V3V1N1,6045838334,4,WTC,621110,-122.842893,49.17453131
Chase Auto Body Supplies Ltd,"Whlse. Auto Paint & Body Supplies,Snowmobile Repairs,Millwork",13,19257,Enterprise Way,V3S6J8,6045305622,10,CTC,415290,-122.6896507,49.10795711
Apt Industries (2012) Ltd,"Blacksmith, Welding & Steel Fabricating",0,12361,Industrial Rd,V3V3S4,6045803605,5,WTC,811310,-122.8795782,49.21150929
Kekinow Native Housing Society (140 St),Housing - Non Profit,0,7561,140 St,V3W2N5,6045915299,2,NTC,531111,-122.8347787,49.14013284
European Sharpening,Sharpening Serv. & Retail Blades,2,8311,129 St,V3W0A6,6045908618,14,NTC,811490,-122.8658139,49.15385969
AI Industries,Mfg. - Miscellaneous & Structural Steel Fabrication & Welding,0,12349,104 Ave,V3V3H2,6045832171,60,WTC,332999,-122.8820577,49.19229543
Atwater Insurance,Insurance Agency,0,1711,152 St,V4A4N3,6045316631,6,SSTC,524210,-122.801669,49.0331143
Blue Steel Ltd,"Reinforcing, Rebar Steel Cont.,General Construction Contractor",0,11426,132A St,V3R7S2,6045808236,8,WTC,232290,-122.854808,49.21046456
Superior City Services Ltd,"Contractor - Street Cleaning,Contractor - Street Cleaning, Hydra Excavation",0,15151,64 Ave,V3S1X9,6045913434,40,NTC,232990,-122.8023706,49.11923232
Superior City Services Ltd,"Contractor - Street Cleaning,Contractor - Street Cleaning, Hydra Excavation",0,15151,64 Ave,V3S1X9,6045913434,40,NTC,488490,-122.8023706,49.11923232
National Silicates Ltd,Mfg. - Sodium/Magnesium Sulphate,0,8160,130 St,V3W8J9,6045960806,5,NTC,325999,-122.8620405,49.15149298
South Fraser Stairs Ltd,"Mfg. - Staircases, Railings",3,19110,96 Ave,V4N3R3,6048887789,8,GTC,321919,-122.6931809,49.17682471
Guildford Cab 1993 Ltd,Taxi Service,101,8299,129 St,V3W0A6,6045858888,1,NTC,485310,-122.8658521,49.15341481
Delta Controls Inc,Mfg. - Building Automation Systems,0,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,334512,-122.7277503,49.10399442
Delta Controls Inc,Mfg. - Building Automation Systems,0,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,334999,-122.7277503,49.10399442
Delta Controls Inc,Mfg. - Building Automation Systems,0,17850,No 10 (56 Ave) Hwy,V3S1C7,6045747790,138,CTC,541490,-122.7277503,49.10399442
Gerry Blonski - Architect,Professional Practitioner-Architect,0,12468,82 Ave,V3W3E9,6045723608,4,NTC,541310,-122.8772225,49.15183975
Blue Max Lighting & Emergency Eqpt Ltd,Electrical Installation & Repair,0,18446,53 Ave,V3S7A4,6045744062,8,CTC,232510,-122.7112526,49.09890618
Yamato Tech Corp,Whlse. Weigh Scales,112,19425,Langley Bypass,V3S6K1,6045332338,4,CTC,418990,-122.683812,49.106731
Falcon Equipment Ltd (18412 - 96 Ave),"Sales/Serv/Rental Skid Loaders, Crane & Hydraulic Truck Equipment Repair,Tool & Equipment Rentals",0,18412,96 Ave,V4N3P8,6048885066,55,GTC,417230,-122.7122437,49.17681275
Falcon Equipment Ltd (18412 - 96 Ave),"Sales/Serv/Rental Skid Loaders, Crane & Hydraulic Truck Equipment Repair,Tool & Equipment Rentals",0,18412,96 Ave,V4N3P8,6048885066,55,GTC,532490,-122.7122437,49.17681275
Falcon Equipment Ltd (18412 - 96 Ave),"Sales/Serv/Rental Skid Loaders, Crane & Hydraulic Truck Equipment Repair,Tool & Equipment Rentals",0,18412,96 Ave,V4N3P8,6048885066,55,GTC,811310,-122.7122437,49.17681275
A C R Systems Inc,Mfg. - Electronic Data Logging Equipment,201,15110,54A Ave,V3S5X7,6045911128,20,NTC,334290,-122.8027089,49.10151119
A C R Systems Inc,Mfg. - Electronic Data Logging Equipment,201,15110,54A Ave,V3S5X7,6045911128,20,NTC,334999,-122.8027089,49.10151119
Subway,Restaurant - Subway Sandwich Shop,163,10070,152 St,V3R8X8,6049519629,10,GTC,722110,-122.8005953,49.18541427
General Paint Ltd (152A St),Retail Paint & Wallpaper,100,8888,152A St,V3R4E4,6045896022,7,FTC,444120,-122.7994144,49.16418147
Bank of Nova Scotia (152A Steet),Banking,180,8888,152A St,V3R0V7,6046683000,16,FTC,522111,-122.7994144,49.16418147
Nu Glass Projects Ltd,Glazing Cont.,7,19089,94 Ave,V4N3S4,6048881331,16,GTC,444120,-122.6936235,49.17355569
Nu Brite Industries Inc,Auto Wheel Repair & Metal Polishing,3,9535,190 St,V4N3S1,6048883630,18,GTC,332999,-122.6963674,49.17589233
Blueridge Engineering Ltd,Professional Practitioner-Engineer,209,17660,65A Ave,V3S5N4,6045381223,8,CTC,541330,-122.7334329,49.12101769
Alliance Principle Ingredients Corporation,Wholesale - Pharmaceutical Goods,101,5712,192 St,V3S2V7,6045761130,7,CTC,418990,-122.6908721,49.10655777
Oriental Buffet Restaurant,Dining Lounge,0,15140,101 Ave,V3R7V4,6045838893,20,GTC,722110,-122.8021554,49.18595326
Park Dental Group,Dental Office,0,19565,Fraser Hwy,V3S6K7,6045305353,4,CTC,621210,-122.6808396,49.11459777
G W Leasing Inc,Warehouse - Communication Equipment,101,19005,94 Ave,V4N3S4,6048882500,3,GTC,493190,-122.6956034,49.17355311
Trio Machinery Inc,Wholesale - Fish Processing Equipment,101,19005,94 Ave,V4N3S4,6048882500,1,GTC,417230,-122.6956034,49.17355311
Metro Mobile Radio Sales Inc,Wholesale - Communications,101,19005,94 Ave,V4N3S4,6048885100,12,GTC,417320,-122.6956034,49.17355311
Eurospec Autobody 2001 Ltd,Auto Body Shop,42038,13136,84 Ave,V3W1J1,6045919744,3,NTC,811121,-122.8586539,49.15520396
Fleetwood Physiotherapist Corporation,Professional Practitioner-Medical/Physiotherapy,100,15129,100 Ave,V3R9P4,6045815236,4,GTC,621340,-122.8027076,49.18441016
