BUSINESS_NAME,PRODUCTS_OR_SERVICES,UNIT,HOUSE_NUMBER,ROAD,POSTAL_CODE,PHONE,EMPLOYEES,TOWN_CENTRE,BUSINESS_LICENCE_APPLICATION_TYPE,YEAR,LONGITUDE,LATITUDE
Abilities Neurological Rehabilition,Physiotherapy CLinic,206,5550,152 St,V3S5J9,6778552317,2,NTC,Commercial/Industrial,2011,-122.80091,49.10342
Able Autobody Newton,Auto Body Repair,0,8686,128 St,V3W4G5,6045941727,10,NTC,Commercial/Industrial,2011,-122.86788,49.16042
Able Doors Ltd,"Whlse. Doors, Moulding & Hardware,Doors moulding & hardware",23,12468,82 Ave,V3W4H5,6045970011,1,NTC,Commercial/Industrial,2011,-122.87677,49.1519
Able Tire Services,Automotive Repair,0,6925,176 St,V3S4P4,6045751619,1,CTC,Commercial/Industrial,2011,-122.73493,49.12863
Ablesun Plastics Ltd,Mfg.- Plastic,17,8125,130 St,V3W7X4,6045968928,3,NTC,Commercial/Industrial,2011,-122.86241,49.15026
Aboriginal Training Employment Cooperative,Charitable Society/Organization,0,10757,138 St,V3T4K8,7783950385,10,SCC,Commercial/Industrial,2011,-122.83978,49.19764
Abrahams Dr Ismail,Physician & Surgeon,7,13665,96 Ave,V3V1Z1,6045888381,2,SCC,Commercial/Industrial,2011,-122.84394,49.17712
Absolute Results,Consultant,106,2677,192 St,V3S3X1,6045419926,1,SSTC,Commercial/Industrial,2011,-122.69159,49.05092
Academy of Learning,Business School,102,13753,72 Ave,V3W2P2,6045983555,1,NTC,Commercial/Industrial,2011,-122.84061,49.13367
Acadia Commercial Interiors Ltd,Manufacturer - Wood Products,111,13119,84 Ave,V3W1B3,6045916388,8,NTC,Commercial/Industrial,2011,-122.85909,49.15549
Accent On Travel Inc,Travel Agency,140,15355,24 Ave,V4A2H9,6045315366,3,SSTC,Commercial/Industrial,2011,-122.79692,49.0457
Access MRI Surrey Clinic Inc,Medical Office,104,15137,56 Ave,V3S9A5,6042027858,2,NTC,Commercial/Industrial,2011,-122.80536,49.10455
Access Scaffold & Ladder Depot Ltd,Whlse. Scaffolding,4,9659,192 St,V4N4C7,6045139222,22,GTC,Commercial/Industrial,2011,-122.69047,49.1782
Access Xcetera,Retail,2258,0,Guildford Town Centre,V3R7C1,6045821991,6,GTC,Commercial/Industrial,2011,0,0
Accord Transportation Ltd,Warehouse,801,17665,66A Ave,V3S2A7,6045757505,12,CTC,Commercial/Industrial,2011,-122.73305,49.12343
Accost Insurance & Financial Centre Inc (King Geor,Insurance Agent,220,7093,King George Blvd,V3W5A2,6045027878,1,NTC,Commercial/Industrial,2011,-122.84572,49.13143
Accountemps & Officeteam,Temporary Staffing Serv.,302,15127,100 Ave,V3R0N9,6045814254,4,GTC,Commercial/Industrial,2011,-122.8031,49.18428
AccSys Solutions Inc,Computer Consulting/Repair/Design,401,19292,60 Ave,V3S3M2,6045344344,1,CTC,Commercial/Industrial,2011,-122.68848,49.1112
Accu Dent Dental Ceramics,Dental Lab,0,13634,Grosvenor Rd,V3R5C9,6045842228,2,SCC,Commercial/Industrial,2011,-122.84468,49.19932
Accubending Inc,Manufacturer - Aluminum & Metal,0,13761,116 Ave,V3R0T2,6045834022,2,WTC,Commercial/Industrial,2011,-122.84101,49.2136
Accuracia Security Patrol Ltd,Security Service,0,13765,58A Ave,V3X3J1,6047198669,1,NTC,Commercial/Industrial,2011,-122.84092,49.10965
Accurate Fabricating Ltd,Mfg. - Steel Fabrication,0,12875,85 Ave,V3W0K8,6045916184,24,NTC,Commercial/Industrial,2011,-122.86598,49.15764
Accurate Metal Powder Coating Ltd,Mfg/Machine Shop,129,12639,80 Ave,V3W3A6,6045856765,4,NTC,Commercial/Industrial,2011,-122.87208,49.14833
Accurpress Tooling Systems Inc,Mfg. - Press Brakes & Shears,0,17400,56 Avenue,V3S1C3,6045746993,20,CTC,Commercial/Industrial,2011,-122.74096,49.104
Ace Cheque Cashing,Cheque cashing,0,12411,King George Blvd,V3V3K3,6045801811,3,WTC,Commercial/Industrial,2011,-122.87821,49.20628
Ace Courier Services Ltd,Courier Service,0,9275,194 St,V4N4G1,6048822025,1,GTC,Commercial/Industrial,2011,-122.6851,49.17145
Ace Doors 2010 Ltd,Doors & Cabinets,8,12111,86 Ave,V3W3H8,6045903330,3,NTC,Commercial/Industrial,2011,-122.88692,49.1597
Ace Installations Ltd,Drycleaning Equipment,13,13550,77 Ave,V3W6Y3,6045946155,1,NTC,Commercial/Industrial,2011,-122.84749,49.14261
Ace Learning Centre,Tutoring,210,8120,128 St,V3W1R1,7783172346,1,NTC,Commercial/Industrial,2011,-122.86784,49.15021
Ace Truck & Equipment Repairs Ltd,"Truck & Equipment Repair, Truck Sales",0,19155,96 Ave,V4N3P2,6048881133,16,GTC,Commercial/Industrial,2011,-122.69181,49.17709
Acenture Engineering Consultants Ltd,"Designing, installation and consulting HVAC",207,12830,80 Ave,V3W3A8,6046149959,1,NTC,Commercial/Industrial,2011,-122.86703,49.14807
Achilles Foot Health Centre,Podiatrist,102,10190,152A St,V3R1J7,6045895234,3,GTC,Commercial/Industrial,2011,-122.79936,49.18767
Acklands Grainger Inc,Whlsl - Auto Parts,101,12779,80 Ave,V3W3A6,6045962121,6,NTC,Commercial/Industrial,2011,-122.86859,49.14826
Acklands Grainger Inc,Wholesale - Industrial & Automotive Supplies,0,9725,192 St,V4N4C7,9057095560,1,GTC,Commercial/Industrial,2011,-122.69046,49.17941
Acme Shipping Supplies,Wholesale - Shipping Supplies,111,13060,80 Ave,V3W3B2,6045725793,7,NTC,Commercial/Industrial,2011,-122.86059,49.14808
Acoustica Hearing Aid,Hearing Aid Service,0,15252,32 Ave,V3S0R7,6045351030,1,SSTC,Commercial/Industrial,2011,-122.80002,49.06149
Acrodyne Fabricators Inc,Mfg. - Precision Sheet Metal Fabricators,112,8310,130 St,V3W8J9,6045969711,1,NTC,Commercial/Industrial,2011,-122.86215,49.15354
Act One Studio,"Acting Classes, Business School",0,14914,104 Ave,V3R1M7,6043415931,1,GTC,Commercial/Industrial,2011,-122.8088,49.1914
Action Automotive,Automotive Repair Service,104,19429,54 Ave,V3S7X2,6045304600,1,CTC,Commercial/Industrial,2011,-122.68475,49.10021
Action Installations Ltd,"Fabrication & installation of stainless steel, aluminum",107,18935,96 Ave,V4N3P3,7782982927,5,GTC,Commercial/Industrial,2011,-122.69788,49.17709
Action Tire Services,"Automotive Service & Tire Sales,Wholesale - New & Used Tires",0,12520,110 Ave,V3V3J8,6045801766,3,WTC,Commercial/Industrial,2011,-122.87539,49.20252
Active Collision Services Ltd,Auto frame repair & body repair,101,12743,80 Ave,V3W3A6,6049615725,1,NTC,Commercial/Industrial,2011,-122.86956,49.14828
Active Doors & Mouldings Ltd,Whlse. Doors & mouldings,0,7677,134 St,V3W9E9,6045901088,1,NTC,Commercial/Industrial,2011,-122.85134,49.14228
Active Electric Ltd,Electrical Cont.,47,13310,116 Ave,V3R0R8,6045842923,1,WTC,Commercial/Industrial,2011,0,0
Active Insights Health Care,Professional Practioner - Psychology,217,3388,Rosemary Heights Cr,V3S0K7,7782944295,1,SSTC,Commercial/Industrial,2011,-122.79822,49.06357
Active Insurance & Financial Management Ltd,Insurance Agency,103,8334,128 St,V3W4G2,6045017878,2,NTC,Commercial/Industrial,2011,-122.86786,49.15406
Active Laser Skin Care & Wholesale,Wholesale,122,12827,76 Ave,V3W2V3,6047808892,1,NTC,Commercial/Industrial,2011,-122.86637,49.1411
Active Learning Centre,Tutoring,103,15299,68 Ave,V3S2C1,6048055560,1,NTC,Commercial/Industrial,2011,-122.79818,49.12644
Acupuncture & Chinese Medicine Health Clinic,Acupuncture Clinic,11,15243,91 Ave,V3R8P8,6045885873,1,FTC,Commercial/Industrial,2011,-122.7998,49.16837
Acura Computers & Electronics Ltd,Mfg. - Computer Assembly Equip.,1,7711,128 St,V3W4E6,6045029666,2,NTC,Commercial/Industrial,2011,-122.86807,49.14332
Acura Embedded Sytems Inc,Mfg. - Computers,24,7711,128 St,V3W4E6,6045029666,2,NTC,Commercial/Industrial,2011,-122.86807,49.14332
Acura of Langley,Parts & service,0,19447,No 10 (Langley Bypass) Hwy,V3S6K1,6045392111,5,CTC,Commercial/Industrial,2011,0,0
Acura Transport Ltd,Dispatch office,0,7880,128 St,V3W4E8,6045993909,1,NTC,Commercial/Industrial,2011,-122.86781,49.14636
Adams Beverages Ltd,Mfg. - Soft Drinks,60,13320,116 Ave,V3R0R8,6045806811,6,WTC,Commercial/Industrial,2011,0,0
Adanac Roofing Ltd,Roofing/Insulation Cont.,120,19358,96 Ave,V4N4C1,6048881616,8,GTC,Commercial/Industrial,2011,-122.68669,49.1769
ADCO CNC Machining Inc,Mfg. - Metal Products,108,13119,84 Ave,V3W1B3,6045924544,1,NTC,Commercial/Industrial,2011,-122.85909,49.15549
Added Touch Interiors Ltd The,"Blinds, Draperies, Hardware & Bedspreads",19,3033,King George Blvd,V4P1B8,6045385889,1,SSTC,Commercial/Industrial,2011,-122.80823,49.05729
Addition Elle,Ladie's Wear,310,3091,152 St,V4P3K1,5143841140,10,SSTC,Commercial/Industrial,2011,-122.80134,49.05826
Addition Elle (122 St),Retail Ladies Wear,0,7233,122 St,,6045166977,2,NTC,Commercial/Industrial,2011,-122.88491,49.13461
Addition Elle (Guildford Town Centre),Retail Ladies Wear,0,1373,Guildford Town Centre,V3R7B7,6045819448,6,GTC,Commercial/Industrial,2011,0,0
Adel's Cut,Hairdressing,0,12819,96 Ave,V3V6V9,6045895588,1,SCC,Commercial/Industrial,2011,-122.86727,49.17726
Adityas Dance School,Recreational Facility,103,12815,85 Ave,V3W0K8,6046137888,1,NTC,Commercial/Industrial,2011,-122.86755,49.15752
Adriana Islamic Gift Market,Retail - Gifts,0,10705,King George Blvd,V3T2X6,6049570999,2,SCC,Commercial/Industrial,2011,-122.84543,49.19709
Adriano's Stainless Ltd,Mfg.,0,9531,194A St,V4N4G4,6044550099,1,GTC,Commercial/Industrial,2011,-122.68453,49.17588
Adrich Management Ltd,Consultant,215,5455,152 St,V3S5A5,6045745309,1,NTC,Commercial/Industrial,2011,-122.8012,49.10185
Adryon Roth - RMT,Massage Therapy (RMT),214,12080,Nordel Way,V3W1P6,6045915569,1,NTC,Commercial/Industrial,2011,-122.88729,49.16184
Advance Connexions Inc,Contractor - Electrical,0,12180,86 Ave,V3W3H7,6045948288,1,NTC,Commercial/Industrial,2011,-122.88529,49.15952
Advance Engineered Products Ltd,Tank Trailer Service & Repairs.,300,19325,96 Ave,V4N4C4,6048882610,36,GTC,Commercial/Industrial,2011,-122.68745,49.17708
Advance Lumber Remanufacturing Ltd,Mfg. - Cutting & Packaging Lumber,0,12184,Old Yale Rd,V3V3X5,6045804918,20,WTC,Commercial/Industrial,2011,-122.88507,49.20037
Advance Tech Autobody & Paint Ltd,Autobody Repair & Painting,7,8365,124 St,V3W9G2,6045949713,2,NTC,Commercial/Industrial,2011,-122.87924,49.15495
Advance Testing Ltd,Engineering & Materials Testing,5,9525,189 St,V4N5L8,6045130316,1,GTC,Commercial/Industrial,2011,-122.69904,49.17562
Advance Tutoring Service & Academy,Business School,204,16088,84 Ave,V4N0V9,6048312560,1,FTC,Commercial/Industrial,2011,-122.77632,49.15537
Advance Wire Products Ltd,Mfg. - Custom Grocery Store Fixtures,0,19095,24 Ave,V3S3S9,6045414666,60,SSTC,Commercial/Industrial,2011,-122.69418,49.04576
Advanced Brain Power Inc,Educational support services promoting academic excellence,180,8138,128 St,V3W1R1,7788376402,3,NTC,Commercial/Industrial,2011,-122.86784,49.15053
Advanced Call Centre Technology Inc,Call Centre,200,2626,Croydon Dr,V3S0S8,6045016921,1,SSTC,Commercial/Industrial,2011,-122.78948,49.05003
Advanced Distributors Ltd,Warehouse,165,19358,96 Ave,V4N4C1,6048881123,2,GTC,Commercial/Industrial,2011,-122.68669,49.1769
Advanced Hearing Solutions Inc,Retail Audiological Equip.,5,6450,120 St,V3W3M5,6045433301,2,NTC,Commercial/Industrial,2011,-122.89024,49.1203
Advanced Learning Centre Ltd,Trade School,111,12827,76 Ave,V3W2V3,6045437300,1,NTC,Commercial/Industrial,2011,-122.86637,49.1411
Advanced Professional Services Ltd,"Bookkeeping, Immigration Consultant",206,7928,128 St,V3W4E8,6045752786,1,NTC,Commercial/Industrial,2011,-122.86781,49.14655
Advanced Professional Services Ltd,"Bookkeeping, Immigration Consultant",206,7928,128 St,V3W4E8,6045752786,1,NTC,Commercial/Industrial,2011,-122.86781,49.14655
Advanced Saw Technologies Ltd,Saw Repair,15,19158,94 Ave,V4N4X8,6042093741,1,GTC,Commercial/Industrial,2011,-122.6918,49.17329
Advantage C K N,Grocery and pharmacy items,115,7455,132 St,V3W1J8,6045728686,20,NTC,Commercial/Industrial,2011,-122.85687,49.13808
Adventure Marine Mfg Inc,Assembly,0,16886,21 Ave,V3S9Z4,6045352217,3,SSTC,Commercial/Industrial,2011,-122.75463,49.04013
Aegis Industrial Finishing Ltd,Powder coating of steel parts & painting metal pieces of equipment,103,19097,26 Ave,V3S3V7,7783840076,8,SSTC,Commercial/Industrial,2011,-122.69427,49.04938
AENA,Retail - Fashion Jewelry,0,2695,Guildford Town Centre,V3R7C1,6047892176,2,GTC,Commercial/Industrial,2011,-122.80271,49.1925
Aeon Pacific Mfg Ltd,Mfg. - Plastic Injection Molding,1,17920,Roan Pl,V3S5K1,6045766701,4,CTC,Commercial/Industrial,2011,-122.72583,49.10083
Aerocan Immigration Consulting Ltd,Immigration Consultant,0,12830,80 Ave,V3W3A8,6048971213,1,NTC,Commercial/Industrial,2011,-122.86703,49.14807
Aeropostale Canada #3012,Retail,0,2608,Guildford Town Centre,V3R7C1,6044956575,10,GTC,Commercial/Industrial,2011,0,0
Aerotek ULC,Employment Agency/Recruiting Service,202,15127,100 Ave,V3R0N9,6045018780,1,GTC,Commercial/Industrial,2011,-122.8031,49.18428
Aesseal Canada Inc,"Whlse. & Service - Mechanical Seals, Ind. Supplies",20,3033,King George Blvd,V4P1B8,6048802770,1,SSTC,Commercial/Industrial,2011,-122.80823,49.05729
Aesthetic Dental Group,Professional Practitioner-Dentist,111,7322,King George Blvd,V3W5A5,6045908839,4,NTC,Commercial/Industrial,2011,-122.84546,49.13572
Affiliated Custom Brokers Ltd,Brokerage,212,17637,1 Ave,V3S9S1,6045351141,3,SSTC,Commercial/Industrial,2011,-122.73414,49.00409
Affinity Chiropractic,Professional Practitioner-Chiropractor,106,15966,108 Ave,V4N5V6,6045882938,1,GTC,Commercial/Industrial,2011,-122.77966,49.19871
Affinity Dance Inc,Dance Studio,190,19358,96 Ave,V4N4C1,6048829786,1,GTC,Commercial/Industrial,2011,-122.68669,49.1769
Affinity Manufacturing Ltd,Mfg.- Custom Parts,123,13045,84 Ave,V3W1B3,6045916667,3,NTC,Commercial/Industrial,2011,-122.861,49.15548
Affinity Massage Therapy,Massage Therapy (RMT),106,15966,108 Ave,V4N5V6,6045882938,1,GTC,Commercial/Industrial,2011,-122.77966,49.19871
Affordable Cabinet Doors Ltd,Cabinet door manufacturing,2,12468,82 Ave,V3W3E9,6043063891,1,NTC,Commercial/Industrial,2011,-122.87677,49.1519
Affordable Housing Charitable Association,Charitable Society/Organization,0,6438,King George Blvd,V3W4Z3,6045210818,1,NTC,Commercial/Industrial,2011,-122.84535,49.11974
Affordable Housing Charitable Association,Charitable Society/Organization,0,13927,68 Ave,V3W2G9,6045210818,1,NTC,Commercial/Industrial,2011,-122.8368,49.12631
Affordable Housing Charitable Association,Charitable Society/Organization,0,13947,68 Ave,V3W2G9,6045210818,1,NTC,Commercial/Industrial,2011,-122.83618,49.12631
Affordable Housing Charitable Association,Charitable Society/Organization,0,7555,120A St,V3W1N4,6045210818,1,NTC,Commercial/Industrial,2011,-122.88903,49.14043
Affordable Housing Charitable Association,Charitable Society/Organization,0,12615,72 Ave,V3W1E8,6045210818,1,NTC,Commercial/Industrial,2011,-122.87292,49.13401
Afghan Bakery and Fast Food,Bakery,0,13748,104 Ave,V3T1W5,6045810100,1,SCC,Commercial/Industrial,2011,-122.84123,49.19148
Afghan Chopan Restaurant & Bakery,Bakery,105,8299,129 St,V3W0A6,6045432385,1,NTC,Commercial/Industrial,2011,-122.86566,49.15368
Afit Trust,Financial Planning Consult.,0,15225,104 Ave,V3R6Y8,6045803343,2,GTC,Commercial/Industrial,2011,-122.80019,49.19157
African Children's Choir,Wrhse.,100,19289,Langley Bypass,V3S6K1,6045754500,1,CTC,Commercial/Industrial,2011,0,0
African Superstore,Retail - African Specialty Foods,105,10761,King George Blvd,V3T2X6,6045974912,1,SCC,Commercial/Industrial,2011,-122.8457,49.19814
Agatha Cluff Inc,Professional Practitioner-Accountant,304,15957,84 Ave,V4N0W7,6045991688,2,FTC,Commercial/Industrial,2011,-122.78008,49.15556
Agent 88,Retail,2154,2654,Guildford Town Centre,V3R7C1,6046883689,3,GTC,Commercial/Industrial,2011,0,0
Aggarwal Health & Wellness Centre,Holistic Health Care,18,8430,128 St,V3W4G3,7783190030,1,NTC,Commercial/Industrial,2011,-122.86786,49.156
Aggarwal Sweets,Preparation & sale of East Indian Sweets,351,8158,128 St,V3W1R1,6045430772,4,NTC,Commercial/Industrial,2011,-122.86784,49.15089
Aggarwal Sweets,Manufacturing sweets & food,0,15299,68 Ave,V3S2C1,6047812365,5,NTC,Commercial/Industrial,2011,-122.79818,49.12644
Aggressive Tube Bending Inc,Metal Tube Bending & Fabrication,0,9775,188 St,V4N3N2,6048824872,5,GTC,Commercial/Industrial,2011,-122.7014,49.18001
Aggressive Tube Bending Inc (9750 - 188 St),Mfg. - Tube Bending,0,9750,188 St,V4N3M2,6048824872,35,GTC,Commercial/Industrial,2011,-122.70113,49.1796
Agnihotri Immigration Consultanting Inc,Immigration Consultant,204,12788,76A Ave,V3W1S9,6045972284,1,NTC,Commercial/Industrial,2011,-122.86814,49.14224
Agria Trading Co Ltd,Wrhse. - Bathroom furniture,2,13550,77 Ave,V3W6Y3,6045019788,4,NTC,Commercial/Industrial,2011,-122.84749,49.14261
AI Industries,Mfg. - Miscellaneous & Structural Steel Fabrication & Welding,0,12349,104 Ave,V3V3H2,6045832171,35,WTC,Commercial/Industrial,2011,-122.88098,49.19201
AIBC Adjusters International Ltd,Insurance Adjuster,201,8501,162 St,V4N1B2,6045908694,1,FTC,Commercial/Industrial,2011,-122.77345,49.15731
Aidelbaum Dr Martin R,Oral & Maxillofacial Surgeon,404,15127,100 Ave,V3R0N9,6045897000,5,GTC,Commercial/Industrial,2011,-122.8031,49.18428
Aim Dental Centre,Professional Practitioner-Dentist,624,10833,160 St,V4N1P3,6045812461,1,GTC,Commercial/Industrial,2011,-122.77881,49.19925
Aimmed Manufacturing Ltd,Manufacturer - Dressing Pack,6,8145,130 St,V3W7X4,6045916237,2,NTC,Commercial/Industrial,2011,-122.86241,49.15058
Air Tec Consulting Ltd,Environmental Testing,2,19102,27 Ave,V3S5T1,6045425400,1,SSTC,Commercial/Industrial,2011,-122.69415,49.05096
Air Vac Services Canada Ltd,"Ventilation Cleaning Cont.,Wholesale",106,9488,189 St,V4N4W7,6048829290,1,GTC,Commercial/Industrial,2011,-122.69877,49.17499
Airfast Distributors Ltd,Retail Building Supplies,0,7533,135 St,V3W0N6,6045913230,1,NTC,Commercial/Industrial,2011,-122.84854,49.13965
AirTek Pneumatics Ltd,Mfg. - Sawmill Cyclones & Dust Collection Systems,0,18919,96 Ave,V4N3P3,6048811223,20,GTC,Commercial/Industrial,2011,-122.69832,49.17709
Aisha Islamic Books & Ent Ltd,Religious books,201,9250,120 St,V3V4B7,6045897860,1,WTC,Commercial/Industrial,2011,-122.8901,49.17133
Ajay Food Ltd,Retail Merchant,107,9250,120 St,V3V4B7,6045848887,1,WTC,Commercial/Industrial,2011,-122.8901,49.17133
Ajit Holdings Inc,Apartment/Townhouse Rental,0,10711,135A St,V3T4E3,6046175929,3,SCC,Commercial/Industrial,2011,0,0
Akal Academy Society,Music & Punjabi School,204,12639,80 Ave,V3W3A6,6047807200,1,NTC,Commercial/Industrial,2011,-122.87208,49.14833
Akal Lions Tae Kwon Do,Business School,0,9547,152 St,V3R5Y5,7783865699,1,FTC,Commercial/Industrial,2011,-122.8012,49.17591
Akal Veggies,Restaurant - No Alcohol,5,7743,128 St,V3W1L4,6045020961,1,NTC,Commercial/Industrial,2011,-122.86807,49.1438
Akasaka Japanese Restaurant Surrey Ltd,Dining Lounge,0,15110,101 Ave,V3R7V4,6045881244,9,GTC,Commercial/Industrial,2011,-122.80342,49.18604
Akbar Auto Repair Shop,Auto Body Shop,1,11455,132A St,V3R7S2,7789915675,2,WTC,Commercial/Industrial,2011,-122.85519,49.21107
Al & Nick's Auto Services Ltd,Auto Repair,104,13463,78 Ave,V3W0A8,7782885752,1,NTC,Commercial/Industrial,2011,-122.84959,49.14461
Al Baraka Convenience Store & Halal Meat,Retail Merchant -,104,13980,108 Ave,V3T2L2,7783950333,4,SCC,Commercial/Industrial,2011,-122.83471,49.19876
Al Ihsan Educational Foundation,Charitable Society/Organization,0,7750,128 St,V3W0R6,7788786787,3,NTC,Commercial/Industrial,2011,-122.8678,49.14392
Al Madina Restaurant Inc,Fast Food Restaurant,0,9320,120 St,V3V4B8,6049513939,1,WTC,Commercial/Industrial,2011,-122.89009,49.17249
Al Mustafa,Restaurant,0,7638,Anvil (129a St) Way,V3W2V7,6045027827,1,NTC,Commercial/Industrial,2011,-122.86293,49.14168
Alamfoods Inc,Import/Export,220,3388,Rosemary Heights Cr,V3S0K7,6045419489,1,SSTC,Commercial/Industrial,2011,-122.79822,49.06357
Alarmtron BC Ltd,Contractor - Alarm,101,12414,82 Ave,V3W3E9,6045940022,1,NTC,Commercial/Industrial,2011,-122.87837,49.15194
Alberta Gear Centre Ltd,Automotive Repair Service,3,18763,96 Ave,V4N3M5,7904528800,1,GTC,Commercial/Industrial,2011,-122.7027,49.17709
Albert's Custom Covers & Upholstery Ltd,Upholstery,19,13325,76 Ave,V3W2V8,6043756560,1,NTC,Commercial/Industrial,2011,-122.85332,49.14099
Alcan Products Ltd,Mfg. - Roofing Materials,0,17358,104A Ave,V4N5M3,6045898888,1,GTC,Commercial/Industrial,2011,-122.74183,49.19235
Alcan Windows Ltd,Manufacturer/Machine Shop,0,7714,134 St,V3W6Y5,6045947226,7,NTC,Commercial/Industrial,2011,-122.85108,49.14299
Alchemist Specialty Carriers Inc,Trucking & Cartage,0,9697,190 St,V4N3M8,6045750983,6,GTC,Commercial/Industrial,2011,-122.69614,49.17877
Alder Auto Parts Ltd (66A Ave),Auto Parts,111,17665,66A Ave,V3S2A7,6045740488,5,CTC,Commercial/Industrial,2011,-122.73305,49.12343
Alder Auto Parts Ltd (96 Ave),Auto Parts,3,19414,96 Ave,V4N4C2,6048883722,11,GTC,Commercial/Industrial,2011,-122.68539,49.1769
Alder Dental,Dental Office,0,3278,King George Blvd,V4P1A5,6045312929,2,SSTC,Commercial/Industrial,2011,-122.81375,49.06202
Aldila Boutique,Retail - Ladies,30,2433,161A St,V3S0M6,6045354448,3,SSTC,Commercial/Industrial,2011,-122.77478,49.04708
