SIGN_TYPE,SIGN_TYPE2,FACILITYID,DESCRIPTION,LEGACYID,SIGN_MESSAGE,SIGN_POST_TYPE,PARK_ENTRANCE,SIGN_SIZE,ROAD_NAME,ADDRESS,SIGN_INVENTORY_NO,PLATE_NO,ROAD_TYPE,DIRECTION_FACING,SIDE_OF_ROAD,PLATE_TYPE_CODE,POST_TYPE_CODE,INSTALLED_BY,DATE_INSTALLED,TAB1_CODE,TAB2_CODE,WORK_ORDER,PLATE_DESCRIPTION,POST_TYPE_DESCRIPTION,TAB1_DESCRIPTION,TAB2_DESCRIPTION,PASS_REFLECTIVITY,DISPLACEMENT_ROADCODE,DISPLACEMENT_DISTANCE,DISPLACEMENT_DIRECTION,DISPLACEMENT_ADDRESS,PSEUDO_ADDRESS,ADDRESS_OVERRIDE,DATE_TESTED,STATUS,PROJECT_NO,YR,OWNER,LOCATION,COMMENTS,HOUSE_NO,ROAD_CODE,MAP_PAGE,STATUS_PARKS,STATUS_DATE,PARK_OWNERSHIP,MAINTENANCE_RESPONSIBILITY,OPERATIONAL_RESPONSIBILITY,WORK_ASSIGNMENT,INSERVICE_COST,YRS_LIFE_EXPECTANCY,WARRANTY_PROVIDER,VENDOR,MAKE,MODEL,SERIAL_NO,BARCODE,PARK_LEGACY_ID,OPERATING_LOCATION,OPERATING_LOCATION_TYPE,STRUCTURES_INSPECTION_ROUTE,GIS_ENTRY_STAGE,WARRANTYDATE,CONDITION,CONDITIONDATE,YTD_COST,LIFECYCLE_COST,CRE_DATE,MOD_DATE,Latitude,Longitude
0,,1001153790,,,,,,,,,,,,,,RB23,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.097375,-122.734985
0,,1001153791,,,,,,,,,,,,,,RB23,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.097320,-122.734861
0,,1001153792,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.097909,-122.735273
0,,1001153793,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.098183,-122.735477
0,,1001153794,,,,,,,,,,,,,,WA1001,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2011,2008,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100325,20100329,49.098592,-122.735881
0,,1001144587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.125876,-122.735026
0,,1001144599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.126085,-122.734571
0,,1001144600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In Service,MOTH 71101-2005,2007,Provincial,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091224,20091224,49.126324,-122.735026
0,,1001144777,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058310,-122.799011
0,,1001144782,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058331,-122.797705
0,,1001144784,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058333,-122.797294
0,,1001144786,,,,,,,,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058332,-122.798355
0,,1001144788,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7809-0179-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058332,-122.796581
0,,1001144789,,,,,,,31 Ave,,,,,West Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0263-00,,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058335,-122.796121
0,,1001144790,,,,,,,31 Ave,,,,,,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0263-00,2006,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058206,-122.796712
0,,1001144795,,,,,,,31 Ave,,,,,East Bound,,,,,,,,,,,,,,,,,,,,,Proposed,7806-0263-00,2006,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,EC,,,,,,20100104,20100104,49.058212,-122.797824
0,,1001155220,,,,,,,,,,,,,,RB51,,,,,,,,,,,,,,,,,,,In Service,1708-2060-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.111394,-122.730721
0,,1001155221,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1708-2060-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.111482,-122.730548
0,,1001155116,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.159896,-122.857027
0,,1001155117,,,,,,,,,,,,,,RB55L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.160126,-122.856787
0,,1001155122,,,,,,,,,,,,,,RB58L,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.160529,-122.856995
0,,1001155123,,,,,,,,,,,,,,RB55R,,,,,,,,,,,,,,,,,,,In Service,1708-2070-00,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20100413,20100413,49.160529,-122.856995
0,,1001141353,,,,,,,,,,,,,,WA33R,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.177079,-122.713894
0,,1001141356,,,,,,,,,,,,,,RB1*60,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.178056,-122.712134
0,,1001141373,,,,,,,,,,,,,,RB51B,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.180704,-122.696378
0,,1001141347,,,,,,,,,,,,,,RB51,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.176933,-122.715594
0,,1001141359,,,,,,,,,,,,,,WA36L,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.177378,-122.711579
0,,1001141346,,,,,,,,,,,,,,RB51,,,,,,,,,,,,,,,,,,,In Service,1R03,2009,Surrey,,,,,,,,,Engineering,Engineering,,,,,,,,,,,,,,Final AB,,,,,,20091125,20091125,49.177123,-122.715711
